time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00003.chdata,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 16:27:42.860",-0.59739,-0.08314,-1.0883,0.28139,0.07365,0.10244,-1.26445,-0.0654,-1.22133,-0.75761,-0.07783,0.17697,0,-0.58272,1.14252,-2.65126,894.42621,1.05961,-0.17016,-0.2099
="2026/04/02 16:27:42.880",0.44606,0.07681,0.47867,0.49643,0.02853,-0.02495,-1.10576,0.28665,-0.32937,-0.30384,0.26647,-0.37473,0,0.26552,1.24463,-3.67277,869.37317,1.23091,0.04794,-0.7003
="2026/04/02 16:27:42.900",0.68129,0.08088,-0.63271,0.31298,0.06282,-0.01183,-0.36598,-0.03848,-0.52825,0.09713,0.2873,-0.48453,0,-2.60322,1.28664,-2.32278,840.79114,1.96353,-0.19926,0.08809
="2026/04/02 16:27:42.920",0.47764,-0.05055,-0.37015,0.32172,0.07251,0.08147,-0.99453,-0.03399,-0.17544,0.99983,0.19936,-0.69731,0,-0.35039,1.17222,-1.47226,819.24921,1.97176,0.04621,-0.50716
="2026/04/02 16:27:42.940",1.42161,-0.12225,0.04344,-0.05193,0.01953,0.06857,0.52819,-0.00629,0.31483,0.77738,0.27231,-0.90396,0,-1.62475,0.85947,-1.49123,801.39331,1.78583,-0.03959,-0.02316
="2026/04/02 16:27:42.960",0.56051,-0.1053,-0.96388,-0.00604,0.04991,0.1046,0.09246,-0.13,0.04852,1.44465,0.31231,-1.10677,16.98688,-1.69229,0.13329,0.79622,794.98236,2.50332,-0.00484,-0.4943
="2026/04/02 16:27:42.980",0.96395,-0.00817,0.51622,0.20721,0.00355,0.03723,0.63583,0.0711,0.59626,1.14036,0.53417,-1.27621,40.80695,0.48009,0.31587,-0.75765,800.00787,2.18661,0.19675,-0.95097
="2026/04/02 16:27:43.000",1.13188,-0.07077,-0.92478,-0.08517,0.04121,-0.06911,1.42733,-0.10901,0.37254,0.68413,0.56975,-1.45708,58.85623,-1.4118,0.208,0.89366,813.56482,2.31195,-0.0232,-0.01096
="2026/04/02 16:27:43.020",0.02167,-0.11905,-0.35285,0.06154,-0.03367,0.02963,0.47042,-0.01673,0.35813,0.54994,0.2578,-1.15995,72.49197,1.42011,-0.06206,0.82218,839.36108,2.12097,0.19035,-0.63458
="2026/04/02 16:27:43.040",0.9936,-0.24852,0.10331,-0.00864,-0.01005,-0.09293,1.69371,-0.03694,0.56151,-0.30561,0.29306,-0.91848,72.72328,0.94651,-0.21701,0.51114,865.4718,1.31118,-0.01866,-0.20485
="2026/04/02 16:27:43.060",-0.16453,-0.15361,-1.18514,-0.11272,0.00992,0.03208,0.64155,0.02575,0.30467,-0.46668,0.1275,-0.40694,64.68503,0.54462,-0.73398,1.66569,892.31964,1.42808,-0.15132,0.16452
="2026/04/02 16:27:43.080",-0.10378,0.18381,0.29103,-0.10111,-0.09851,-0.03165,0.6059,0.07551,0.27927,-0.81138,0.41427,-0.66375,49.20922,2.62864,-0.63227,0.43955,914.93927,0.66535,0.11119,-0.4442
="2026/04/02 16:27:43.100",0.28116,0.14101,-0.43825,-0.25482,-0.04612,-0.05242,0.73805,0.10798,0.16449,-1.22192,0.07898,-0.28191,25.93635,0.16761,-0.96919,1.68771,927.08435,0.40517,-0.21502,0.41701
="2026/04/02 16:27:43.120",-0.65246,-0.06016,-0.17469,-0.37387,-0.02074,-0.02132,-0.48624,0.1119,-0.30104,-0.87154,-0.02207,0.10657,3.73053,1.40388,-0.82998,1.04018,931.53516,-0.12524,0.0764,0.07442
="2026/04/02 16:27:43.140",0.08044,-0.03515,0.7611,-0.36385,-0.09136,-0.10301,0.13844,0.1197,0.36687,-0.97695,0.10621,0.4966,0,0.42328,-0.71069,1.36133,920.9035,-0.87553,-0.01573,0.3606
="2026/04/02 16:27:43.160",-0.63704,-0.06371,-0.26031,-0.84492,0.07471,0.04347,-0.61785,-0.13473,-0.31465,-0.27597,-0.2198,0.7075,0,-1.16749,-1.05475,2.45128,902.82324,-1.22397,-0.09635,0.80955
="2026/04/02 16:27:43.180",-0.46162,0.02288,1.10666,-0.05576,-0.08356,-0.06569,-1.00588,0.06835,0.48504,0.10221,-0.26229,0.68714,0,0.43689,-1.41805,2.03655,880.10309,-2.09995,0.12588,0.13824
="2026/04/02 16:27:43.200",-0.22249,-0.02696,0.70107,-0.16899,-0.07839,-0.19937,-0.26033,0.07851,0.06031,0.32327,-0.36666,0.49626,0,-2.73038,-1.10221,2.16086,852.32446,-2.18962,-0.06017,0.84215
="2026/04/02 16:27:43.220",-0.68543,0.01124,0.36731,-0.14111,-0.05111,0.00276,-1.17402,-0.13806,0.02013,1.06374,-0.62194,0.45017,0,-0.84407,-0.84177,2.73995,830.38489,-2.07444,0.09497,0.16357
="2026/04/02 16:27:43.240",0.09662,-0.03853,1.38556,-0.12913,-0.02638,-0.04802,0.06311,0.15822,0.6382,0.99575,-0.64173,0.49826,4.36484,-1.34942,-0.23484,1.11299,812.76764,-2.4768,-0.03345,0.48698
="2026/04/02 16:27:43.260",-0.35652,-0.14159,-0.27673,-0.00913,0.0435,0.01964,-0.23395,-0.12824,-0.06673,1.13302,-0.6746,0.45691,28.64855,-2.06363,-0.2672,2.14353,806.51782,-2.16493,-0.11381,0.76493
="2026/04/02 16:27:43.280",-0.66834,0.07088,1.31089,0.08233,0.01103,0.01773,-0.10816,-0.01538,0.53262,1.19028,-0.5583,0.90437,53.1286,0.55801,0.03728,0.42719,812.29712,-2.09793,0.04899,-0.3176
="2026/04/02 16:27:43.300",0.28405,0.22945,0.27724,0.07699,-0.0076,-0.02646,0.75875,-0.13178,0.07994,0.39827,0.01133,0.72211,70.07925,-1.2903,0.33985,0.50113,824.37262,-1.95494,-0.1071,0.40802
="2026/04/02 16:27:43.320",-1.0639,0.16636,-0.14416,0.08644,0.07655,0.08182,-0.04027,-0.09125,-0.2975,0.35086,-0.02073,0.80238,82.02353,1.1463,0.16723,-0.17008,847.38953,-1.42432,0.19418,-0.08259
="2026/04/02 16:27:43.340",-0.2011,-0.0283,0.72342,0.21499,-0.02395,0.04689,0.90641,0.00708,-0.18335,-0.55931,0.01502,0.57289,80.45063,1.5482,0.62194,-1.69764,870.83551,-1.4709,0.25049,-0.46028
="2026/04/02 16:27:43.360",-0.44589,-0.27987,-0.68318,0.17463,0.11332,0.11675,0.19565,-0.07874,-0.70744,-0.88423,-0.31504,0.67434,70.34642,0.70647,0.69217,-1.59849,893.8927,-0.7174,-0.06529,-0.05121
="2026/04/02 16:27:43.380",-0.84224,-0.20858,-0.003,0.03808,0.07025,0.14482,-0.16703,0.05681,-0.55197,-1.19441,-0.11433,-0.0029,52.73309,2.94207,0.88485,-3.06178,912.8938,-0.16174,0.20298,-0.95307
="2026/04/02 16:27:43.400",0.25502,0.22484,-0.14043,0.23401,0.07121,0.05476,0.3242,0.02862,-0.50572,-1.61274,-0.01668,0.43766,26.47128,0.5239,0.68801,-2.78123,919.97626,0.23484,-0.20938,-0.17544
="2026/04/02 16:27:43.420",-0.54896,0.26105,-1.07901,0.3246,0.12671,0.12045,-1.06922,-0.06904,-0.76832,-1.26106,0.012,-0.072,2.28973,1.52422,0.79452,-2.86352,919.96362,1.05274,-0.13593,-0.36101
="2026/04/02 16:27:43.440",0.44092,0.25214,0.03645,0.75097,-0.0369,-0.01621,-0.54913,0.25047,-0.18808,-1.03368,0.19028,-0.15897,0,0.76869,0.96335,-3.37778,906.20398,1.3135,-0.13526,-0.3142
="2026/04/02 16:27:43.460",0.42057,0.11643,-1.16272,0.14323,0.06571,0.00293,-1.07697,-0.25986,-0.79216,-0.70093,0.10389,-0.48982,0,-1.52547,1.33639,-2.05728,884.77979,1.96979,-0.29749,0.13539
="2026/04/02 16:27:43.480",0.4491,0.00026,-0.55008,0.06299,0.05854,0.09696,-1.30371,0.06365,-0.08917,0.11997,0.28521,-0.63653,0,-0.07659,0.95085,-2.29507,860.66699,2.17131,0.0326,-0.56686
="2026/04/02 16:27:43.500",1.30676,-0.01182,-0.11605,-0.03984,0.02028,0.04066,-0.17818,0.15818,0.03597,0.29231,0.46116,-1.12283,0,-2.36047,0.51127,-1.70023,833.21582,2.05701,-0.09047,-0.09557
="2026/04/02 16:27:43.520",0.52876,-0.0775,-0.80884,0.33122,0.0634,-0.04716,-0.84566,-0.06599,-0.04923,1.10588,0.49687,-0.98981,0,-1.07233,0.38107,-0.28678,813.39185,2.21943,0.07169,-0.2944
="2026/04/02 16:27:43.540",1.23978,-0.2085,0.32592,0.14513,-0.04412,0.00302,0.44952,-0.01562,0.63887,1.17336,0.48845,-1.22485,0,-0.91213,0.71028,-0.658,799.76044,1.77339,0.1251,-0.53171
="2026/04/02 16:27:43.560",1.27908,-0.10646,-1.0455,0.26124,-0.04068,0.02037,0.49479,-0.06282,0.3289,1.26242,0.00225,-1.20809,23.02922,-2.13645,0.17541,1.22832,797.11945,1.92035,-0.02888,0.04247
="2026/04/02 16:27:43.580",0.09579,-0.17323,-0.07162,0.02827,0.10913,0.05416,0.43182,-0.08037,0.56134,1.3961,0.13473,-0.88789,46.46403,0.4423,-0.11523,0.79423,806.92932,1.77859,0.24432,-0.78482
="2026/04/02 16:27:43.600",1.22251,-0.20554,-0.05898,-0.20089,-0.02376,0.00791,1.5328,0.08023,0.64489,0.70323,0.40669,-0.81248,62.56155,-0.9602,-0.46277,1.04491,823.08032,1.07675,-0.03507,-0.08395
="2026/04/02 16:27:43.620",-0.11862,-0.03446,-0.92653,-0.20328,0.00429,0.00805,0.6118,-0.01273,0.19113,0.48486,0.11946,-0.52556,74.26151,0.67832,-0.69663,1.76296,850.1756,1.21304,0.00351,0.0687
="2026/04/02 16:27:43.640",0.17498,0.00415,0.27593,-0.3307,-0.09504,-0.04338,1.41495,0.12229,0.68537,-0.13557,0.25156,-0.13156,73.64274,1.65473,-0.74432,1.03433,878.26624,0.51339,0.13246,-0.08556
="2026/04/02 16:27:43.660",0.13594,-0.13215,-0.76997,-0.17664,-0.0579,-0.05006,0.94358,0.04931,0.55391,-0.55153,-0.05192,0.41249,62.45871,0.43965,-1.06146,2.19071,903.73248,0.23573,-0.00055,0.81006
="2026/04/02 16:27:43.680",-0.98225,-0.13589,0.04635,-0.25763,-0.07954,-0.05658,0.13647,-0.09179,0.30884,-0.7102,0.1302,0.54626,45.4878,2.52376,-1.02625,1.31759,924.1087,-0.28399,0.1979,0.09431
="2026/04/02 16:27:43.700",-0.161,-0.03644,0.21822,-0.29998,-0.03494,-0.08327,0.4794,0.01719,0.56756,-1.16542,0.00196,0.50655,21.90225,0.53642,-1.18954,2.09271,931.62854,-0.8302,-0.02821,0.4268
="2026/04/02 16:27:43.720",-1.13758,0.01999,-0.29712,-0.80082,-0.02348,-0.01964,-0.49459,-0.1607,-0.38856,-0.81154,-0.23928,0.75859,1.37846,0.58825,-1.16405,1.79061,931.36896,-1.19453,-0.05011,0.48938
="2026/04/02 16:27:43.740",-0.45744,0.01128,1.01983,-0.23429,0.00075,0.01927,-0.34841,0.31205,0.38325,-0.68632,-0.10541,0.796,0,1.44198,-1.2139,0.80906,918.12122,-1.78327,0.10124,0.27393
="2026/04/02 16:27:43.760",-0.52724,-0.02796,0.29909,-0.2291,-0.00725,0.019,-0.5317,0.16947,-0.1919,-0.46664,-0.49648,1.06026,0,-1.01855,-0.49408,1.42927,896.33551,-2.0342,-0.13937,0.88426
="2026/04/02 16:27:43.780",-0.92497,0.00116,0.63191,-0.28568,-0.01192,0.01143,-1.2857,-0.09931,-0.09707,0.26139,-0.49692,0.75014,0,0.68329,-0.02748,1.59365,871.61407,-2.2575,0.06286,0.08731
="2026/04/02 16:27:43.800",0.10417,0.11113,1.12883,-0.29191,-0.13832,-0.08382,-0.23311,0.09888,0.3355,0.44554,-0.52819,0.81375,0,-1.8019,0.05429,0.69716,843.27264,-2.35512,-0.09511,0.23345
="2026/04/02 16:27:43.820",-0.82323,0.22154,0.0842,-0.32426,-0.01344,-0.09098,-1.00361,-0.15257,-0.34919,0.9851,-0.55994,0.72662,0,-1.73702,-0.14472,2.22519,822.20538,-1.80675,-0.048,0.39615
="2026/04/02 16:27:43.840",-0.66781,0.17763,1.89603,-0.08128,-0.0541,-0.03202,-0.34232,-0.04886,0.11184,0.94554,0.00771,0.45478,10.09057,-0.62991,0.07646,0.78427,808.26971,-2.06958,0.08615,-0.30168
="2026/04/02 16:27:43.860",0.42716,0.01077,0.18339,-0.10738,0.00714,-0.01503,0.19072,0.01867,-0.1704,0.81554,-0.26077,0.41538,33.49271,-2.67676,0.14162,0.54623,804.21814,-2.03454,-0.07621,0.22251
="2026/04/02 16:27:43.880",-1.17648,-0.0245,0.82988,0.13238,0.03777,0.00428,-0.22459,-0.11641,-0.32255,0.73992,-0.34271,0.34304,57.75281,0.31052,0.19032,-0.04875,813.38556,-1.23031,0.16111,-0.43895
="2026/04/02 16:27:43.900",0.31756,-0.05811,0.75607,0.10844,0.00683,0.01671,0.85873,-0.04974,0.20799,0.14465,-0.34458,-0.172,72.6512,-0.39386,0.58543,-1.19959,828.26514,-1.3563,-0.0284,-0.08328
="2026/04/02 16:27:43.920",-0.32538,-0.02072,-0.79175,0.40514,0.05773,0.04853,0.13418,-0.12731,-0.56171,-0.03784,-0.47188,0.61493,80.62966,0.26747,0.54089,-1.28933,851.8576,-0.59381,-0.062,0.00263
="2026/04/02 16:27:43.940",-0.43121,0.14556,0.38357,0.21277,-0.01547,0.01729,0.64611,-0.02867,-0.37113,-0.46421,0.00754,0.08265,76.43704,2.16226,0.56746,-2.7259,876.68878,-0.2752,0.06496,-0.36667
="2026/04/02 16:27:43.960",0.10926,0.27438,-0.78417,0.2073,0.01987,0.04694,0.86135,0.01129,-0.6939,-1.31905,-0.16051,0.22479,62.49242,0.54386,0.73754,-2.59295,897.62994,0.34244,-0.18517,0.03995
="2026/04/02 16:27:43.980",-0.6832,0.22771,-0.87274,0.34408,0.14302,0.1267,-0.17819,0.05028,-0.51163,-0.94045,0.06075,-0.01133,43.80703,2.39954,0.84045,-3.18909,913.47717,1.05117,0.00614,-0.29286
="2026/04/02 16:27:44.000",0.56511,0.09343,-0.14287,1.04693,0.07127,0.11868,0.12932,0.01935,-0.03477,-1.44667,0.25083,-0.52136,17.52262,1.30298,1.01146,-3.13455,917.08661,1.36671,0.01255,-0.40932
="2026/04/02 16:27:44.020",-0.17958,-0.0116,-1.16712,-0.03287,0.04542,0.03511,-0.8044,-0.16236,-0.95193,-1.12609,0.20564,-0.22176,0,0.19145,0.69156,-1.36872,913.29504,2.13653,-0.17527,0.00368
="2026/04/02 16:27:44.040",0.43058,-0.00761,-0.33403,0.24188,0.01803,-0.01386,-0.80409,0.28552,-0.27234,-0.6597,0.73021,-0.77002,0,0.74205,0.20913,-2.55445,899.17578,2.29966,0.04253,-0.61301
="2026/04/02 16:27:44.060",0.97486,0.01038,-0.69482,0.38624,0.06022,0.05085,-0.28527,0.03692,-0.42723,-0.48932,0.58323,-0.7329,0,-1.70181,0.51507,-1.8323,876.41321,2.59461,-0.23671,0.17972
="2026/04/02 16:27:44.080",0.28671,-0.14761,-0.89324,0.10696,0.00847,0.12139,-1.06105,-0.00376,-0.41132,0.46532,0.57323,-1.06714,0,0.14232,0.5113,-0.26559,852.93604,2.3145,0.00845,0.01205
="2026/04/02 16:27:44.100",1.62821,-0.17504,0.21168,-0.34425,0.06742,0.02019,-0.1001,0.21028,0.25484,0.5206,0.64711,-1.01633,0,-1.4733,0.48062,-0.87397,827.92841,1.69686,-0.00469,-0.01324
="2026/04/02 16:27:44.120",0.85902,-0.24042,-1.06166,-0.1299,-0.02192,0.03612,-0.30511,-0.04658,-0.08924,1.2281,0.37584,-0.93038,0,-1.94011,-0.02387,1.07082,810.88831,2.03819,-0.12293,-0.04701
="2026/04/02 16:27:44.140",0.61076,-0.14392,0.35291,-0.20623,-0.01359,-0.03214,0.02391,0.08437,0.52939,1.41371,0.65382,-1.06573,4.6535,-0.49447,-0.03926,0.61221,802.58881,1.49702,0.13276,-0.60038
="2026/04/02 16:27:44.160",1.429,-0.16324,-0.38672,-0.28767,0.0281,-0.00132,0.87582,-0.0695,0.51966,1.09801,0.24273,-0.94806,27.67929,-2.10142,-0.10842,1.41406,802.60663,0.83049,-0.03938,0.029
="2026/04/02 16:27:44.180",-0.18758,-0.21653,-0.15983,-0.09716,-0.08935,-0.01566,0.4053,0.05828,0.24022,1.39365,0.04971,-0.82259,51.70295,0.08327,-0.52157,2.11105,816.37585,0.92403,0.12039,-0.36356
="2026/04/02 16:27:44.200",0.82656,-0.21986,0.71788,-0.19632,-0.06995,-0.11818,1.30036,0.03042,0.76263,0.4785,0.16422,-0.85268,67.00213,0.08099,-0.61142,1.38486,836.13739,-0.03915,0.17282,-0.11324
="2026/04/02 16:27:44.220",-0.44086,-0.06702,-0.37472,-0.38379,-0.10603,-0.12509,0.82801,-0.13639,0.76906,0.26355,-0.08816,-0.12732,74.96333,-0.06498,-0.91463,2.34323,862.77716,-0.02848,0.03573,-0.053
="2026/04/02 16:27:44.240",-0.42824,0.0196,0.77365,-0.2187,-0.05861,-0.1473,0.28749,0.00386,1.02032,-0.18198,0.11609,-0.02274,72.80664,2.20531,-1.23021,1.82689,890.3114,-0.61473,0.24559,-0.42266
="2026/04/02 16:27:44.260",-0.1211,0.01239,0.31573,-0.11936,-0.1405,-0.10152,0.88269,-0.00529,0.30299,-0.90451,-0.15243,0.41473,59.47732,0.61339,-1.25191,1.9808,911.66644,-1.13117,-0.00588,0.44871
="2026/04/02 16:27:44.280",-1.4534,-0.0684,-0.0529,-0.62252,-0.1128,-0.14482,-0.01495,0.0172,0.02708,-0.6981,-0.29157,0.69542,42.27118,1.85621,-1.08896,1.73871,927.96088,-1.33371,0.04069,0.20658
="2026/04/02 16:27:44.300",-0.12359,-0.02325,0.76783,-0.24571,-0.008,-0.04806,0.16729,0.30867,0.80362,-1.12259,-0.28696,0.58456,19.17817,1.66938,-0.42282,-0.23532,931.7041,-1.94583,0.06758,0.24178
="2026/04/02 16:27:44.320",-1.20569,0.10366,-0.10566,-0.17561,0.0328,0.062,-0.34155,-0.23477,-0.35474,-0.97465,-0.53529,0.83715,0,0.57138,0.1203,1.51632,925.66913,-1.94265,-0.17407,0.68451
="2026/04/02 16:27:44.340",-0.79211,0.22211,0.83582,-0.13059,0.02733,0.00626,-1.01134,0.12276,-0.25298,-0.51403,-0.3253,0.72321,0,1.28869,-0.22496,1.47465,910.26318,-2.51224,0.14976,0.26797
="2026/04/02 16:27:44.360",-0.1599,0.12705,0.80234,-0.07531,-0.07591,0.02407,-0.45014,0.0755,-0.1516,-0.45992,-0.41683,0.7339,0,-1.59457,-0.37128,0.91511,885.64789,-2.4773,-0.14237,0.40241
="2026/04/02 16:27:44.380",-1.14901,0.24376,0.21202,0.01538,-0.02933,0.04005,-1.24711,-0.04095,-0.68818,0.31448,-0.71109,0.10893,0,-0.93897,-0.59239,1.7651,860.729,-1.76667,0.00158,0.12816
="2026/04/02 16:27:44.400",0.0234,0.14834,1.4177,0.03298,-0.07323,-0.01982,-0.63723,0.07035,-0.15314,0.4102,-0.4199,0.30446,0,-0.75295,-0.06021,0.58603,834.80505,-2.35599,0.01442,0.22926
="2026/04/02 16:27:44.420",-0.15752,0.12802,-0.17854,0.32875,0.05659,0.03978,-0.44671,-0.03861,-0.43735,0.77581,-0.76308,0.40045,0,-2.64287,-0.06258,0.57173,815.27319,-1.83015,-0.2602,0.66598
="2026/04/02 16:27:44.440",-0.39421,0.2597,0.78878,0.15614,0.03707,0.02391,-0.66981,-0.10065,-0.34996,1.03157,-0.31087,0.20439,17.02953,-0.46727,0.25202,-0.01176,805.93176,-1.36512,0.12073,-0.14303
="2026/04/02 16:27:44.460",0.48042,0.2309,0.32116,0.08968,-0.02307,0.05445,0.39279,0.01699,-0.17637,0.66832,-0.2409,0.69305,38.3368,-1.73559,0.49519,-0.91336,805.1947,-1.28157,-0.06885,0.3896
="2026/04/02 16:27:44.480",-0.76243,-0.06161,-0.23277,0.37448,0.0926,0.07341,-0.06803,0.01454,-0.55382,0.70933,-0.03553,0.30743,59.3923,-0.64091,0.38512,-1.05209,817.28479,-0.35124,0.06401,-0.13203
="2026/04/02 16:27:44.500",0.40807,-0.00898,0.86457,0.34676,0.03949,0.07122,0.58911,-0.03762,-0.24,-0.0552,0.19703,0.23133,72.09116,0.84521,0.86926,-2.67626,835.03937,-0.21284,0.22367,-1.02964
="2026/04/02 16:27:44.520",-0.13962,-0.05946,-0.67833,0.36051,0.07491,0.0413,0.9597,0.0219,-0.81439,-0.25793,0.0118,-0.0758,76.34814,-0.09546,1.03979,-2.45167,857.60529,0.81769,-0.01955,-0.05296
="2026/04/02 16:27:44.540",-0.31444,-0.00829,-0.13414,0.16119,0.05392,0.06239,0.16379,-0.10298,-0.04573,-0.56132,0.18943,-0.00292,70.49815,2.35846,1.05895,-3.09553,881.9826,1.10222,0.13882,-1.02722
="2026/04/02 16:27:44.560",0.68978,0.09926,-0.40245,0.57976,0.14628,0.06712,0.94226,-0.14241,0.05097,-1.22467,0.3281,-0.17056,53.71769,1.28917,0.85137,-3.05243,900.08276,1.32536,-0.14548,-0.24351
="2026/04/02 16:27:44.580",-0.49963,0.06121,-1.28022,0.24508,0.08029,0.0863,-0.03957,0.08593,-0.56831,-0.90493,0.47617,-0.19883,33.51473,1.73186,-0.02621,-1.33663,913.33563,2.32654,0.02865,-0.61864
="2026/04/02 16:27:44.600",0.84448,0.04272,-0.17856,0.05935,0.02179,0.00368,-0.18203,0.10084,0.29794,-1.09539,0.60417,-0.68425,9.5177,1.82524,0.54651,-3.03985,915.27124,2.28416,0.06739,-0.72231
="2026/04/02 16:27:44.620",0.3378,-0.07145,-1.23919,0.05471,0.04881,0.03781,-0.10432,-0.14302,-0.36193,-1.0026,0.4425,-0.84761,0,-0.34259,0.72614,-1.53964,906.36072,3.08455,-0.26301,-0.00108
="2026/04/02 16:27:44.640",0.35411,-0.02736,-0.78766,0.09693,0.0861,0.14196,-1.03481,0.01437,0.07509,-0.24243,0.58221,-1.03417,0,1.34825,0.2999,-0.58854,891.17444,2.80929,0.00346,-0.38551
="2026/04/02 16:27:44.660",1.42015,-0.05326,-0.48562,0.42471,-0.01224,0.02914,-0.05681,0.06883,0.33778,-0.32551,0.80715,-0.63059,0,-0.87745,0.32688,-0.76199,869.03448,2.30539,-0.10532,0.11542
="2026/04/02 16:27:44.680",0.1804,-0.19308,-0.97507,0.006,0.04837,-0.07811,-0.70722,-0.04916,-0.13513,0.62212,0.61579,-1.07237,0,-0.90679,-0.00355,1.27719,846.96643,2.67618,-0.09239,-0.08392
="2026/04/02 16:27:44.700",1.23566,-0.14854,0.31064,0.09998,-0.1262,0.03417,-0.15457,0.1707,0.44484,0.62767,0.48071,-1.35173,0,-0.62161,0.06957,0.5582,826.26202,1.8234,0.08578,-0.48569
="2026/04/02 16:27:44.720",0.9133,-0.38448,-0.6934,0.05597,-0.05706,-0.04288,0.34419,-0.10384,0.21812,1.04132,0.06738,-0.92976,0,-2.51077,-0.17267,2.04604,811.72485,1.62464,-0.19887,0.27232
="2026/04/02 16:27:44.740",0.22334,-0.35959,0.01584,-0.21507,0.00261,0.02543,-0.11976,0.06159,0.4554,1.48353,0.27032,-0.39556,12.69625,-0.5073,-0.57542,2.29383,808.8396,0.99425,0.12068,-0.22482
="2026/04/02 16:27:44.760",1.27067,-0.10684,0.37498,-0.16153,-0.05449,-0.06859,1.03253,-0.0552,0.59041,0.98515,0.19719,0.13584,34.49779,-1.52387,-0.52971,1.83059,812.83093,0.2448,0.02285,0.29626
="2026/04/02 16:27:44.780",-0.58435,0.00725,-0.49883,-0.2311,-0.03755,-0.01234,0.5897,-0.11216,0.26161,0.9992,-0.04277,0.41775,55.7093,-0.90196,-1.03327,2.74893,828.0827,-0.09493,-0.04318,0.48506
="2026/04/02 16:27:44.800",0.29528,-0.11056,0.82626,-0.19106,-0.07525,-0.06635,0.68601,0.21006,1.20839,0.55611,-0.02063,0.58392,68.91351,0.88264,-0.96303,1.58705,850.17535,-0.94007,0.13278,-0.00164
="2026/04/02 16:27:44.820",-0.40094,-0.09015,-0.15551,-0.28181,-0.06341,-0.07645,1.29133,-0.15125,0.09277,-0.06483,-0.39822,0.96378,72.57408,-0.16002,-0.92896,2.11084,874.40082,-1.24936,-0.08819,0.75815
="2026/04/02 16:27:44.840",-1.07898,-0.06857,0.54288,-0.32666,-0.10608,-0.08442,0.06222,0.17474,0.30679,-0.17969,-0.24986,0.89249,69.80732,1.80768,-0.97518,1.89671,899.91638,-1.61518,0.17431,0.11127
="2026/04/02 16:27:44.860",-0.12083,0.1136,0.86311,-0.25765,-0.09409,-0.10494,0.7217,0.07008,0.56329,-0.95564,-0.41456,1.23593,56.2725,0.66784,-0.19543,-0.35045,916.85822,-2.11009,-0.00262,0.37392
="2026/04/02 16:27:44.880",-1.56936,0.13958,-0.03705,-0.06582,-0.08968,-0.09754,-0.16696,-0.17959,-0.25811,-0.68109,-0.48705,1.40491,37.09206,1.11219,-0.67594,2.29968,927.19037,-1.73848,-0.14065,0.44483
="2026/04/02 16:27:44.900",-0.50364,0.14787,0.91392,-0.24367,-0.05776,-0.06693,-0.7501,-0.00965,0.39494,-0.90006,-0.31376,1.13579,14.70403,1.93788,-0.84234,0.62569,927.79053,-2.8244,0.15572,0.39596
="2026/04/02 16:27:44.920",-0.54892,0.08666,-0.00893,-0.32168,-0.03946,-0.04801,-0.34373,0.04418,-0.1459,-0.91978,-0.52034,0.9446,0,-0.53104,-0.76097,0.63778,916.95404,-2.38618,-0.18367,0.94926
="2026/04/02 16:27:44.940",-1.11818,0.14026,0.66276,-0.07884,0.02988,0.10332,-1.52941,-0.12195,-0.34514,-0.20377,-0.88664,0.23468,0,0.8854,-0.44854,1.1773,899.47864,-2.07458,0.03477,0.13001
="2026/04/02 16:27:44.960",0.15726,0.22095,0.72102,-0.35877,-0.0449,-0.09821,-0.67391,0.09714,0.11859,-0.41102,-0.6106,0.30409,0,-0.42692,0.10533,-0.44856,873.40332,-2.50591,-0.01109,0.57444
="2026/04/02 16:27:44.980",-0.73463,0.34702,-0.21703,0.01694,0.09407,0.04855,-1.06977,-0.10797,-0.79794,0.56206,-0.43576,0.59747,0,-1.28877,0.02296,1.05192,847.92499,-1.64185,-0.05113,0.53978
="2026/04/02 16:27:45.000",-0.1123,0.44515,1.44958,0.04929,0.02673,0.01798,-0.9353,0.08393,-0.32632,0.59575,0.25058,-0.14607,0,-0.2851,0.38105,-0.85933,826.55676,-1.50618,0.166,-0.63338
="2026/04/02 16:27:45.020",0.34632,0.21271,-0.16106,0.33608,0.02335,0.01999,-0.06145,0.00296,-0.48502,0.47777,-0.10013,0.00798,0,-2.34721,0.59358,-0.71147,810.18475,-0.8709,-0.11092,0.05678
="2026/04/02 16:27:45.040",-0.68653,0.0602,0.41282,0.144,0.04233,0.06103,-0.63586,-0.05049,-0.60525,1.02052,-0.04472,0.15771,22.2689,-0.47911,0.84532,-1.13369,805.49622,-0.25231,0.03794,-0.32083
="2026/04/02 16:27:45.060",0.84664,-0.17873,0.23159,0.14206,0.0657,0.03273,0.33369,-0.03681,-0.05779,0.33505,0.12614,0.06008,42.18202,-0.53087,1.35709,-2.47701,808.0351,-0.12856,0.02572,-0.35924
