time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00004.chdata
="2026/04/02 16:37:00.680",2.03909,0.36813,-0.17093,0.21955,0.26314,-0.43981,0.52054,0.04421,0.00987,19.54444,-0.14576,0.02704,-0.08101,0.37689,0.19639,-0.19675,-0.1108,-0.21058,-1.14498,878.75482
="2026/04/02 16:37:00.700",0.88069,0.31132,-2.01857,-2.04038,-0.53774,1.21444,0.25834,0.14471,0.10174,22.20036,-0.32025,0.01336,-1.12016,1.56564,-0.09764,0.57644,0.20253,-0.21264,-1.42754,876.94537
="2026/04/02 16:37:00.720",1.02635,0.43613,-1.12644,0.88122,-0.37038,-0.46998,0.6293,0.07501,-0.00121,24.64994,-0.36913,0.15413,-1.32428,1.61066,0.14303,-0.48276,0.66795,0.07287,-1.60403,875.65125
="2026/04/02 16:37:00.740",1.87593,0.30201,-1.1814,-1.68956,-0.03902,-0.84185,0.62915,0.04705,0.02492,24.7353,1.29672,0.10897,-1.19978,2.00728,-0.35852,0.34436,0.05143,0.53359,-1.12387,869.10828
="2026/04/02 16:37:00.760",-0.16509,0.06706,-1.54822,-0.50956,-0.64612,0.18371,0.63493,0.127,0.16709,29.24233,0.02888,0.09372,-1.84806,2.59913,-0.19684,-0.07665,1.05737,0.35494,-1.18449,867.56757
="2026/04/02 16:37:00.780",1.49244,0.02506,0.11958,0.65771,-0.42006,-2.48922,1.47139,-0.1023,-0.06288,28.94064,1.26604,0.10958,-0.82989,1.87829,-0.06564,-0.37507,0.14423,0.17246,-1.43802,863.55566
="2026/04/02 16:37:00.800",0.37456,-0.08288,-1.47527,-2.1661,-0.3212,-0.49109,0.2469,0.03854,0.00321,29.80198,1.379,-0.05284,-1.95266,2.62466,-0.38027,0.2573,0.63385,-0.1982,-0.22109,859.48901
="2026/04/02 16:37:00.820",-0.47004,-0.22706,-0.05352,1.25096,-0.57271,-1.43889,0.56919,0.04146,0.17753,30.92246,0.4795,0.0653,-0.86577,2.02568,-0.00126,-0.53504,0.76153,0.06851,0.11998,857.42065
="2026/04/02 16:37:00.840",0.69844,-0.14793,0.19463,-0.75899,-0.76926,-1.28989,0.54034,0.03401,0.10803,27.56522,2.16463,0.16886,-0.53871,1.19397,-0.2619,0.01214,0.01902,0.10546,0.42025,852.67084
="2026/04/02 16:37:00.860",-1.76782,-0.00538,-0.56958,0.52601,-1.31897,0.2611,0.12419,-0.03069,0.07478,27.75963,0.45942,0.20464,-0.86896,1.39258,-0.10022,-0.09557,0.45542,0.11998,0.55211,854.07922
="2026/04/02 16:37:00.880",-0.13266,0.04241,1.80749,1.65114,-0.10376,-2.04988,-0.12915,-0.09436,-0.06119,23.37992,1.18696,-0.00188,0.53513,0.35398,0.07537,-0.69749,0.00595,0.44668,0.79453,853.90289
="2026/04/02 16:37:00.900",-1.05164,-0.01266,0.69608,-0.68276,-0.4341,-0.37474,-0.04112,0.03812,0.06207,19.26735,1.04476,0.17302,0.52754,0.28864,-0.08456,0.47942,-0.14128,0.2541,2.02324,853.71704
="2026/04/02 16:37:00.920",-1.76291,-0.1846,1.33745,2.94021,0.35072,-0.81045,-0.23426,-0.00172,0.01681,15.83909,-0.24293,-0.20153,0.98479,-0.82712,0.41433,-0.54885,-0.09901,0.31669,1.86609,856.33118
="2026/04/02 16:37:00.940",-0.29119,-0.2596,1.97492,0.403,1.0166,-0.79757,-0.27629,-0.18896,-0.24441,9.69406,0.71198,-0.02621,1.25587,-1.61764,0.11228,0.46055,-0.63795,0.0082,1.84351,854.15515
="2026/04/02 16:37:00.960",-2.07005,-0.30885,0.3238,0.69634,0.69553,1.11696,-0.53966,-0.11205,-0.09882,9.98296,-0.96992,-0.12973,1.03633,-1.32559,0.10772,0.12498,-0.28014,-0.37705,1.2751,857.02838
="2026/04/02 16:37:00.980",-0.92575,-0.42758,2.10374,2.05352,1.02791,-0.48676,-0.64404,-0.12892,-0.13872,7.96111,-0.60525,0.00451,1.76594,-2.20604,0.39587,-0.63046,-0.72624,-0.2218,0.86835,858.10333
="2026/04/02 16:37:01.000",-0.35976,-0.26691,-0.14061,-0.98568,0.78323,1.12045,-0.59568,-0.09349,-0.07296,6.44757,-0.7237,-0.15353,1.37363,-1.87846,0.00762,0.48032,-0.64217,-0.84212,0.85056,857.7608
="2026/04/02 16:37:01.020",-1.52864,-0.28465,0.89843,1.85912,0.65063,1.14217,-0.52802,-0.06121,-0.08518,7.70057,-1.96166,-0.16754,1.27987,-2.51379,0.35864,-0.29788,-0.21504,-0.15089,0.47208,861.45752
="2026/04/02 16:37:01.040",0.64349,-0.03415,0.56489,-0.31853,0.51405,0.80234,-0.62946,-0.21909,-0.25414,7.17934,-0.42413,0.05528,1.33339,-1.99061,-0.06011,0.29939,-1.06686,-0.30204,0.07801,861.05414
="2026/04/02 16:37:01.060",-0.58544,0.1236,-0.75587,-0.5998,0.59593,2.06649,-0.18153,-0.07465,-0.12494,12.65937,-1.50809,-0.45923,0.51218,-0.63239,0.12253,0.13947,-0.20187,-0.43118,-0.28765,864.82324
="2026/04/02 16:37:01.080",0.9672,0.07404,0.78258,1.82793,-0.29464,0.93899,-0.5839,-0.08508,-0.05403,15.89306,-0.85728,0.2412,1.20133,-1.14402,0.21232,-0.52917,-0.35946,-0.02636,-0.74947,867.0719
="2026/04/02 16:37:01.100",0.88009,0.21383,-1.27018,-1.73804,-0.21525,1.58518,-0.06033,-0.03163,-0.07017,19.30131,-0.33116,-0.26861,-0.24389,0.21113,-0.1098,0.7599,-0.52411,-0.39636,-0.78997,868.12885
="2026/04/02 16:37:01.120",0.26229,0.28746,-1.10566,0.85253,0.19398,1.41677,0.05802,0.11232,0.08036,25.39561,-1.20891,0.06731,-0.52243,0.55567,0.15802,-0.37359,0.34446,-0.16966,-1.53555,873.14703
="2026/04/02 16:37:01.140",2.09099,0.27334,-0.34195,-0.76252,0.30825,-0.68727,-0.02707,-0.0139,0.01242,25.91759,0.59854,0.09237,-0.20107,0.60191,-0.05146,0.17941,-0.30451,0.05987,-1.8302,873.51654
="2026/04/02 16:37:01.160",0.17223,0.20186,-2.06157,-1.07712,-0.28021,1.55066,0.70712,0.12742,0.20302,30.2432,-0.37187,-0.04248,-1.54882,1.7725,-0.06897,0.38851,0.38408,-0.09044,-1.6208,877.32379
="2026/04/02 16:37:01.180",1.1876,0.31487,-0.05085,0.94855,-0.14282,-1.13794,0.35081,0.09256,0.07457,31.39523,0.31703,0.16435,-1.09576,1.64385,0.01494,-0.67577,0.26672,-0.13133,-1.8914,878.38153
="2026/04/02 16:37:01.200",1.43461,0.303,-1.70292,-2.52563,-0.2703,-0.44756,0.70451,0.08956,0.0549,30.85592,1.13117,-0.02536,-1.32845,2.3318,-0.40341,0.77393,0.2231,-0.47183,-1.59402,875.68738
="2026/04/02 16:37:01.220",-0.53284,0.14052,-0.9689,0.61608,-0.61637,-0.9274,-0.02218,0.18829,0.21902,32.05418,0.16085,0.01819,-1.69636,2.24329,-0.08047,-0.30386,0.83504,-0.22279,-1.65133,875.90948
="2026/04/02 16:37:01.240",1.70912,0.11366,-0.29207,-0.42853,-0.42502,-1.4939,1.07576,0.15987,0.05444,27.89639,1.39011,0.09911,-0.55788,1.44996,-0.20993,0.25541,0.22326,-0.30533,-1.24191,870.11285
="2026/04/02 16:37:01.260",-0.48158,0.17612,-1.60228,-1.40496,-1.0248,-0.45414,0.40922,0.09511,0.09251,26.79339,0.67695,0.04926,-1.81012,2.0706,-0.18614,-0.13258,0.69187,-0.17956,-0.65802,866.3457
="2026/04/02 16:37:01.280",-0.1582,0.26223,0.8301,1.44086,-0.6829,-1.81039,0.25595,0.05329,0.00046,23.52548,0.40126,-0.01262,-0.5116,1.19352,0.11228,-1.10279,0.58015,0.56601,0.05256,861.70123
="2026/04/02 16:37:01.300",0.43212,0.25615,0.06995,-1.68858,-0.46383,-2.1866,0.52257,0.12404,0.10945,19.80394,1.55519,0.41473,-0.58995,1.04643,-0.07124,-0.1758,0.20822,0.39506,0.94294,854.78339
="2026/04/02 16:37:01.320",-1.48181,0.05211,0.36407,2.24856,0.09333,-1.01334,0.37679,0.09398,0.13563,19.58228,0.1308,-0.19641,-0.45067,0.46361,0.15889,-0.28507,0.75702,0.54685,1.57583,852.94531
="2026/04/02 16:37:01.340",-0.21051,-0.28687,1.71122,0.9144,0.89993,-2.81664,0.0731,-0.13384,-0.08666,14.80905,1.31546,0.15596,0.75654,-0.34022,0.02079,-0.02217,-0.11092,0.44098,1.47807,847.38483
="2026/04/02 16:37:01.360",-1.67448,-0.4009,-0.05029,0.14146,0.30321,0.15047,-0.40029,0.0032,0.10556,14.89282,0.30681,-0.04123,-0.11196,-0.10114,-0.1901,0.26893,0.15497,0.20891,1.10385,845.80707
="2026/04/02 16:37:01.380",-0.99017,-0.35889,1.81331,2.4655,0.74435,-1.4122,-0.54809,-0.03848,0.02164,15.04646,0.01303,0.05692,1.05386,-1.22005,0.20094,-0.95859,-0.13836,0.29445,1.48125,845.92358
="2026/04/02 16:37:01.400",-0.79984,-0.32515,1.61003,-0.6804,0.6233,0.09197,-0.50942,-0.22547,-0.15061,13.53823,0.46535,-0.13739,1.33435,-1.20597,0.00665,0.40351,-0.50215,0.03281,1.68494,845.34149
="2026/04/02 16:37:01.420",-1.90589,-0.27709,0.838,1.70463,0.32646,0.72972,-0.79739,-0.06691,-0.11437,15.0915,-1.25851,-0.23168,1.19752,-1.72621,0.39858,-0.11299,0.03259,-0.52135,0.42794,851.56409
="2026/04/02 16:37:01.440",0.03067,-0.0265,1.83255,1.07615,0.67919,-0.23002,-0.71195,-0.17898,-0.16492,12.76439,0.05143,0.12897,1.79291,-2.43914,0.35861,0.10945,-0.80086,-0.57828,1.41033,854.02979
="2026/04/02 16:37:01.460",-1.36311,-0.16106,0.11289,-0.80775,0.56704,1.88766,-1.33271,0.04027,0.07323,14.06873,-0.98516,-0.22331,0.95644,-1.9355,0.09465,0.50245,-0.16494,-0.32964,1.3192,859.38013
="2026/04/02 16:37:01.480",-0.58243,-0.10689,1.61428,2.27032,0.54869,0.30926,-0.42951,-0.05482,-0.02219,14.41423,-1.44445,0.13338,1.8209,-3.20743,0.4463,-0.06083,-0.47051,0.18374,0.38289,866.54865
="2026/04/02 16:37:01.500",0.65337,0.24744,-0.12973,-1.26693,0.69532,1.64712,-0.57693,-0.05083,-0.19978,12.88966,-0.49627,-0.16755,0.84716,-2.45073,-0.04889,0.35276,-1.01634,-0.407,0.4892,869.87439
="2026/04/02 16:37:01.520",-0.9978,0.03735,-0.5855,0.08129,0.57247,1.23347,-0.41172,-0.11037,-0.09346,15.39648,-2.151,-0.15015,0.39415,-1.45146,0.15986,-0.38889,0.05074,-0.16308,-0.27187,876.21899
="2026/04/02 16:37:01.540",1.636,0.04495,0.3119,0.03176,0.92499,-0.49104,0.05525,-0.01197,-0.17921,14.48338,-0.6142,-0.05676,1.05735,-1.83799,0.13398,0.13785,-0.72802,0.08214,-1.06458,877.09149
="2026/04/02 16:37:01.560",0.37202,0.00672,-1.75278,-1.44311,-0.13849,2.43344,0.18597,0.15416,0.09949,16.68415,-0.93018,-0.03194,-0.6072,-0.28599,-0.18062,0.35121,-0.30195,-0.29124,-1.22018,877.953
="2026/04/02 16:37:01.580",0.73994,0.12173,-0.37529,0.94297,-0.12683,0.05698,0.09372,-0.00495,-0.02829,19.0577,-1.23493,0.06848,-0.35214,0.05563,-0.02719,-1.1418,0.08417,-0.0569,-1.18111,878.70355
="2026/04/02 16:37:01.600",2.05045,0.13998,-1.03447,-2.33608,0.18848,0.03354,0.25343,0.04163,-0.03082,19.68739,0.31724,-0.24234,-0.56499,0.72454,-0.37788,0.58142,-0.00644,-0.1887,-1.47005,874.09235
="2026/04/02 16:37:01.620",0.18527,0.15419,-2.07052,-0.29661,-0.63858,1.09795,0.34937,0.107,0.23149,24.31155,-0.67637,0.13053,-1.34223,1.4402,-0.05811,0.12904,0.64442,-0.32841,-1.80762,873.6366
="2026/04/02 16:37:01.640",2.07813,0.19303,-0.63385,-0.24328,-0.48771,-0.7328,0.52565,0.15577,0.07394,25.17603,0.5727,0.0785,-0.94225,1.51324,-0.09216,-0.12078,0.37038,-0.15965,-2.36127,869.97729
="2026/04/02 16:37:01.660",1.10669,0.3044,-2.13796,-2.51243,-0.77492,0.28504,0.68037,0.07306,0.12302,28.82886,0.59407,0.00841,-1.76455,2.50053,-0.3243,0.43841,0.65977,-0.30716,-1.35161,866.93329
="2026/04/02 16:37:01.680",0.21108,0.33939,-0.27747,0.76456,-0.64316,-1.41831,0.3393,0.10602,0.07965,32.26693,0.41112,0.04685,-1.51876,1.96099,0.0593,-0.70345,1.05339,0.42745,-1.37955,865.40662
="2026/04/02 16:37:01.700",1.65466,0.57345,-0.71008,-1.68487,-0.82422,-1.25314,0.81988,0.06988,0.11727,31.1241,1.7627,0.16599,-0.95182,2.04652,-0.34776,0.35921,0.42276,0.33032,-0.36895,860.29218
="2026/04/02 16:37:01.720",-0.78158,0.21061,-0.9951,0.18239,-0.62357,-0.86154,0.50016,0.28738,0.19954,33.05817,0.44596,-0.15955,-1.53944,1.62365,-0.18137,-0.19548,1.40747,0.58104,0.14312,860.26654
="2026/04/02 16:37:01.740",0.4822,0.04812,0.60151,0.98522,-0.14471,-2.27657,0.48463,0.0729,0.09866,29.40328,1.37394,0.37026,-0.34008,0.32252,-0.15152,-0.15527,0.21181,0.66004,-0.1012,857.43018
="2026/04/02 16:37:01.760",-0.91165,-0.34707,-0.57011,-1.96265,0.51649,-1.473,0.32713,0.0128,0.15312,26.3061,1.0009,0.00266,-1.37067,0.82807,-0.24149,0.06692,0.52771,0.21291,0.40161,855.62415
="2026/04/02 16:37:01.780",-1.18949,-0.47992,1.04228,1.90153,0.53165,-1.60149,-0.26113,0.01671,0.06361,24.07209,0.17422,-0.01356,0.13562,-0.01424,0.02595,-0.81853,0.37567,0.48196,0.56377,856.54108
="2026/04/02 16:37:01.800",-0.17801,-0.39482,1.52303,-0.64534,0.22246,-2.00164,-0.04814,-0.10824,0.01638,18.83077,1.26459,-0.04689,0.46196,-0.65154,-0.2076,0.86793,-0.38751,0.34373,1.85034,853.60785
="2026/04/02 16:37:01.820",-1.99705,-0.27863,0.30272,0.36007,-0.41035,0.79776,-0.437,0.0378,0.05454,17.26391,-0.54251,-0.16127,0.34545,-0.87284,-0.03844,0.11116,0.2288,0.03468,2.09394,855.2229
="2026/04/02 16:37:01.840",-0.31692,-0.12821,2.0991,1.56878,0.11541,-1.01313,-0.26309,-0.11244,-0.23034,11.60009,0.28398,0.01033,1.4986,-1.92134,0.24323,-0.06781,-0.4755,0.27527,1.86854,853.66589
="2026/04/02 16:37:01.860",-1.02436,-0.30128,0.27426,-1.16681,0.22804,0.94581,-0.33734,-0.04873,-0.02548,8.12761,-0.11875,-0.18538,1.03942,-1.47204,0.08422,0.46857,-0.46749,0.10757,1.6328,852.39154
="2026/04/02 16:37:01.880",-1.64115,-0.2391,1.76286,2.37127,0.40557,0.79458,-0.66784,-0.06932,-0.06193,7.65726,-1.1291,0.14812,1.2559,-1.96861,0.39454,-0.86925,-0.09756,-0.1108,1.85563,854.89551
="2026/04/02 16:37:01.900",0.5212,-0.16846,0.97806,-0.32926,0.70951,0.40548,-0.44477,-0.09755,-0.22705,5.21599,0.01978,0.00753,1.60429,-2.13637,0.13607,0.22278,-0.94734,0.00252,1.23539,853.50439
="2026/04/02 16:37:01.920",-1.6861,-0.06584,-0.39442,-0.08063,0.53469,1.70701,-1.17704,-0.11121,-0.02709,8.30109,-1.21483,-0.03328,0.45561,-1.19656,0.14007,-0.12564,-0.09687,0.01011,0.88189,857.09711
="2026/04/02 16:37:01.940",0.306,0.04671,1.48026,1.42911,0.88777,0.89083,-0.46516,-0.0549,-0.04051,8.81506,-0.81667,-0.05545,2.038,-2.44014,0.214,0.21153,-0.75169,0.07972,0.10337,858.98499
="2026/04/02 16:37:01.960",0.29697,-0.08084,-0.70426,-1.69291,0.35178,2.5092,-0.29422,-0.04785,0.00375,11.67315,-0.38329,0.00164,0.66123,-1.78124,-0.03351,1.21471,-0.50354,-0.2736,-0.33591,861.04596
="2026/04/02 16:37:01.980",-0.46303,-0.00587,0.07523,1.02154,0.23068,2.6507,-0.27724,-0.0827,-0.0635,16.74902,-1.94103,-0.2577,0.74037,-1.08171,0.16719,-0.63801,-0.12414,-0.13417,-0.25252,866.76654
="2026/04/02 16:37:02.000",1.84338,-0.03685,-0.15486,-2.21326,0.0457,0.77046,-0.41709,-0.06669,-0.03237,17.84076,-0.09013,-0.04234,0.57876,-1.14409,-0.066,0.40839,-0.52791,-0.26553,-0.69958,868.86707
="2026/04/02 16:37:02.020",0.05071,-0.1138,-1.5255,-0.86608,-1.18341,2.78817,-0.40565,-0.02508,0.08533,23.50121,-1.12551,-0.01889,-0.62148,-0.11408,-0.02374,0.46384,0.08754,-0.34073,-0.88351,874.73425
="2026/04/02 16:37:02.040",1.44476,0.12863,-0.34305,0.41925,0.09996,0.31811,0.26223,0.0408,-0.1382,25.65438,-0.63567,-0.17983,-0.1097,-0.23831,-0.01494,-0.65041,-0.19585,-0.20563,-2.07906,877.02283
="2026/04/02 16:37:02.060",1.33737,0.32028,-1.6087,-2.71235,-0.27022,1.02574,0.60909,0.08472,0.04103,27.1209,0.17582,0.14813,-1.34657,1.41625,-0.52572,0.348,0.04468,-0.38432,-1.76194,877.27429
="2026/04/02 16:37:02.080",0.6938,0.31453,-1.43843,0.4486,-0.7442,-0.36633,0.65991,0.16587,0.16212,29.9864,-0.66861,0.01649,-0.99399,1.64905,-0.01873,-0.5568,0.59903,-0.11149,-1.53856,880.54041
="2026/04/02 16:37:02.100",2.0948,0.40192,-0.42638,-1.03924,-0.27453,-1.30949,0.51224,0.07091,0.08894,28.10338,1.13315,0.08835,-0.93697,1.58516,-0.15428,0.40546,0.09154,0.55116,-0.38864,876.92072
="2026/04/02 16:37:02.120",0.37358,0.18886,-2.04732,-1.083,-0.7012,0.0365,0.66133,0.14625,0.12451,30.0766,0.14424,-0.07262,-1.93318,2.35219,-0.31396,0.04901,0.86172,0.54385,-0.82915,875.5473
="2026/04/02 16:37:02.140",0.9141,0.34316,0.16954,0.91497,-0.54957,-2.09627,0.9561,-0.07087,-0.10183,28.18758,0.99747,0.38524,-1.25727,1.90036,-0.02574,-0.50401,0.33681,0.73392,-0.76435,871.59601
="2026/04/02 16:37:02.160",0.56242,0.18949,-1.14904,-2.15521,-0.3127,-1.15909,0.28951,0.03816,0.05417,25.4914,1.77535,0.05196,-1.87625,2.80485,-0.60867,0.22971,0.42491,0.24393,-0.773,865.07471
="2026/04/02 16:37:02.180",-0.67477,-0.11925,-0.13919,0.97129,-0.31343,-1.40975,0.45636,0.16058,0.24139,25.1566,0.46735,0.13351,-1.13548,2.30399,-0.08938,-0.41131,0.91442,0.35529,-0.46137,862.79614
="2026/04/02 16:37:02.200",0.96567,-0.34449,0.90182,-0.00003,-0.38138,-1.52172,0.17569,0.10446,0.11052,20.37041,1.95173,0.0726,-0.36938,1.02263,-0.27142,0.22372,0.1528,0.1455,0.36417,855.13501
="2026/04/02 16:37:02.220",-1.46579,-0.34034,-0.55731,-1.03515,-0.7913,0.69166,-0.18995,0.00143,0.00895,20.64404,0.59255,-0.0965,-1.01636,1.26816,-0.28545,0.35521,0.65714,-0.07195,1.24638,851.09991
="2026/04/02 16:37:02.240",-0.40826,-0.13499,1.26794,1.30237,-0.55138,-1.38655,0.00294,-0.14761,-0.10797,18.83844,0.58603,0.02825,0.3821,0.09317,0.16735,-0.56595,0.38688,0.31938,1.17468,847.99316
="2026/04/02 16:37:02.260",-0.63425,-0.17938,0.67937,-1.51316,-0.7157,-0.20963,-0.18352,-0.00483,0.03989,16.54052,1.35092,0.10227,0.10364,-0.1001,-0.19378,0.38089,-0.29389,0.11702,1.10802,844.69788
="2026/04/02 16:37:02.280",-2.08431,-0.02138,0.74682,1.77191,-0.50819,0.42868,-0.32917,-0.08703,-0.13946,17.75232,-0.59164,0.06978,0.54966,-0.63063,0.26548,-0.83514,0.18141,0.225,1.42655,847.21063
="2026/04/02 16:37:02.300",-0.00563,-0.09469,2.22197,0.71572,0.56222,-1.20248,-0.62841,-0.12065,-0.24641,14.6179,0.65983,-0.08083,1.7339,-1.33799,0.20776,-0.17965,-0.47628,0.21701,1.7411,846.64844
="2026/04/02 16:37:02.320",-1.8385,-0.13606,0.689,-0.1289,0.54927,0.81597,-0.29276,-0.13511,-0.00945,14.63759,-0.48172,-0.09811,0.85555,-1.50732,0.16975,0.47236,-0.40128,0.0311,2.51102,850.42865
="2026/04/02 16:37:02.340",-1.19626,-0.46606,2.02938,2.63016,0.91405,-0.29677,-0.73076,-0.09978,-0.07012,14.0459,-0.7557,-0.13484,1.66773,-2.29854,0.37938,-0.29626,-0.53096,0.31517,1.35244,855.81879
="2026/04/02 16:37:02.360",0.17591,-0.39025,0.31668,-0.68016,0.89656,1.03469,-0.30678,-0.22669,-0.16327,12.60419,-0.26459,-0.01968,1.3792,-1.97536,0.03965,0.59001,-0.93133,-0.60656,1.40873,859.03815
="2026/04/02 16:37:02.380",-1.68106,-0.07204,0.61903,1.33797,0.75517,1.07394,-0.79485,-0.107,-0.15751,13.33494,-1.48514,-0.11844,0.53199,-1.76821,0.2312,-0.44621,-0.48293,-0.12232,1.28735,866.50696
="2026/04/02 16:37:02.400",0.80829,-0.13836,1.05191,0.51494,0.70331,0.56206,-0.35512,-0.30932,-0.18177,9.74266,-0.39675,0.14032,1.65568,-1.61264,0.10259,0.13322,-1.08847,0.04243,0.41946,868.70441
="2026/04/02 16:37:02.420",-0.3291,-0.12217,-0.72914,-0.92568,0.33877,2.02643,-0.46692,0.02925,-0.08172,11.38682,-0.86036,-0.33105,0.36985,-0.62115,-0.03534,0.67306,-0.39297,-0.70155,0.26085,872.22827
="2026/04/02 16:37:02.440",0.35424,0.07351,0.01094,2.11935,-0.24212,1.97153,-0.03326,-0.07658,-0.04108,13.05574,-1.19847,-0.06104,0.86125,-1.01933,0.05045,-0.31071,-0.6887,-0.29573,-1.24261,875.53784
="2026/04/02 16:37:02.460",1.11084,0.08683,-0.70481,-2.30429,-0.8133,1.21791,-0.0973,-0.07822,-0.0866,13.30313,-0.1092,0.1603,-0.08879,-0.15079,-0.3388,0.29565,-0.60507,-0.38738,-1.068,874.89404
="2026/04/02 16:37:02.480",0.24397,0.258,-1.56111,0.15495,-0.46833,1.8709,0.28836,0.03208,-0.05678,17.27456,-1.49481,-0.2114,-0.20487,0.79279,0.15758,-0.49273,0.19797,-0.2672,-1.57413,877.02026
="2026/04/02 16:37:02.500",2.14946,0.41106,-0.18532,0.03393,0.2508,-0.59899,0.23252,-0.05421,-0.04418,18.457,0.1756,0.1084,0.07277,0.26269,0.07484,0.18882,-0.27551,-0.12538,-1.24139,873.29816
="2026/04/02 16:37:02.520",0.58263,0.25295,-2.15194,-1.74302,-0.6287,1.16963,0.23709,0.16701,0.16349,24.16052,-0.32001,-0.05685,-1.25868,1.7023,-0.27167,0.57129,0.42812,-0.13012,-1.67896,871.23071
="2026/04/02 16:37:02.540",0.97913,0.40963,-0.66451,0.98192,-0.17399,-0.83347,0.49536,0.06278,0.11311,27.92395,-0.2074,0.24241,-1.08962,1.91728,0.08096,-0.47413,0.60308,0.07951,-1.8741,870.52112
="2026/04/02 16:37:02.560",1.76937,0.24906,-1.47648,-1.93618,-0.09715,-1.23453,0.61584,0.15489,0.09147,28.43086,1.42398,0.05639,-1.30965,2.25706,-0.43147,0.20972,0.02338,0.31296,-1.79692,866.88025
="2026/04/02 16:37:02.580",-0.38476,0.11567,-1.2242,-0.02804,-0.59421,-0.13879,0.72274,0.10639,0.1802,32.87865,0.07587,0.05044,-1.81292,2.51291,-0.21886,-0.1394,0.96274,0.07142,-1.31838,868.4021
="2026/04/02 16:37:02.600",1.62993,0.04786,0.02585,0.47251,-0.33361,-2.05634,1.59922,-0.03168,-0.01727,31.91491,1.42469,0.04395,-0.68841,1.67476,-0.10756,0.0955,0.10132,-0.08215,-1.47502,864.89404
="2026/04/02 16:37:02.620",-0.09975,-0.06709,-1.5678,-2.02117,-0.52924,-0.57909,0.14331,0.08283,0.05155,32.48986,1.13714,0.02166,-1.83478,2.50574,-0.29355,0.25993,0.6374,-0.37465,-0.11857,862.33655
="2026/04/02 16:37:02.640",-0.45704,-0.22116,0.42387,1.47654,-0.66504,-1.6304,0.644,0.03777,0.08759,31.61961,0.39084,-0.00773,-0.66055,1.91491,0.0822,-0.82234,0.52064,0.08394,-0.38122,862.00116
="2026/04/02 16:37:02.660",0.53614,-0.14519,0.59681,-1.10156,-0.78243,-1.95884,0.20159,0.1006,0.0819,26.88925,2.06205,0.35563,-0.64744,1.39402,-0.15336,0.31801,0.0324,0.06442,0.32477,857.94598
="2026/04/02 16:37:02.680",-1.8587,0.17091,-0.23967,1.51997,-0.91153,-0.07021,0.34037,0.02323,0.06893,25.46643,0.15929,-0.0684,-0.52636,1.56537,0.11905,-0.72357,0.43396,0.24187,0.67693,858.76233
="2026/04/02 16:37:02.700",0.02545,0.22878,1.72336,1.54555,0.35369,-2.61724,-0.47539,-0.09896,-0.15781,18.87199,1.31599,0.10558,0.56679,-0.00947,0.12052,-0.31686,-0.08615,0.55499,1.3175,856.159
="2026/04/02 16:37:02.720",-1.21228,-0.04184,0.55749,-0.32681,0.02135,-0.45418,-0.09771,0.00884,0.06273,15.06043,0.75456,-0.04901,0.3184,-0.07221,-0.0495,0.51101,-0.12231,0.1892,2.28554,854.05151
="2026/04/02 16:37:02.740",-1.54084,-0.25737,1.34631,2.94402,0.82633,-0.68811,-0.39135,-0.02885,-0.02998,12.62735,-0.2655,-0.1788,1.21633,-1.08467,0.47878,-0.36652,-0.06518,0.22438,1.49979,854.27545
="2026/04/02 16:37:02.760",-0.486,-0.30801,1.83093,-0.09918,1.02485,-0.65356,-0.73439,-0.13066,-0.24957,7.86799,0.61326,0.13249,1.19438,-1.20618,0.09827,0.52049,-0.61262,0.0023,1.56039,851.38019
="2026/04/02 16:37:02.780",-2.14902,-0.4269,0.33028,0.85292,0.52128,1.29506,-0.56129,-0.1194,-0.12564,8.45916,-1.16732,-0.22145,0.99556,-1.51133,0.1831,-0.397,-0.14205,-0.48563,0.39857,853.08588
="2026/04/02 16:37:02.800",-0.7355,-0.22617,2.11077,1.74092,0.85654,-0.40461,-0.60165,-0.13626,-0.0986,6.61583,-0.3504,0.06255,1.83173,-2.32591,0.32457,-0.34946,-0.64332,-0.37864,0.57786,852.40887
="2026/04/02 16:37:02.820",-0.69558,-0.25577,0.14323,-1.06125,0.67443,1.75151,-0.79086,-0.08944,-0.00009,7.96279,-0.8515,-0.25774,1.39583,-2.06193,0.0649,0.70104,-0.33446,-0.78689,0.87738,853.51001
="2026/04/02 16:37:02.840",-1.07061,-0.25977,0.64115,2.08927,0.54413,0.9256,-0.51873,-0.02738,-0.0571,11.38151,-1.89994,-0.12219,1.58986,-3.0708,0.60476,-0.37588,-0.27239,-0.15373,-0.55653,858.64001
="2026/04/02 16:37:02.860",0.40164,0.06462,0.48209,-0.6967,0.66395,1.29459,-0.56571,-0.17362,-0.22502,12.15034,-0.3514,-0.10782,1.09921,-2.43725,0.01816,0.40024,-1.06707,-0.40805,-0.20676,859.99756
