time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00004.chdata
="2026/04/02 16:04:34.560",0.11319,-0.07988,-0.19434,-0.23933,0.11621,-0.52903,0.00679,0.00322,-0.02749,21.87248,0.23911,0.02356,0.06786,-0.2121,0.04752,-0.02794,-0.11204,-0.00803,-0.07751,864.64032
="2026/04/02 16:04:34.580",-0.04658,-0.03002,-0.11834,0.07604,0.03545,0.10577,0.10017,0.00646,0.0273,22.08785,0.01764,-0.05085,-0.27721,-0.27045,0.02747,0.01629,0.07417,-0.00932,-0.09794,865.81744
="2026/04/02 16:04:34.600",0.22007,0.0056,0.11015,0.22089,0.22045,-0.73454,0.02859,-0.0087,-0.02375,22.14652,-0.0214,0.03004,0.15798,-0.1951,0.06501,-0.13229,-0.05134,-0.02505,-0.11199,867.50818
="2026/04/02 16:04:34.620",-0.13273,-0.01389,-0.29978,-0.34804,0.19029,-0.21805,-0.05409,0,-0.00164,21.32444,0.17036,-0.02855,-0.15417,-0.11702,-0.0956,-0.00187,-0.04913,0.01136,0.00045,867.42346
="2026/04/02 16:04:34.640",0.12325,-0.03957,0.03607,0.5513,0.08396,-0.13645,0.06537,-0.0346,0.03133,21.20819,-0.20726,-0.01012,-0.05294,-0.29952,0.00404,-0.02815,0.01405,0.05813,-0.07256,868.03833
="2026/04/02 16:04:34.660",0.05145,-0.043,-0.20399,-0.27387,0.2466,-0.66147,0.0251,0.03459,-0.04004,20.34112,0.16849,0.02636,0.07597,-0.38313,-0.06621,0.18005,-0.08221,-0.02534,-0.13793,867.57324
="2026/04/02 16:04:34.680",0.081,-0.01309,-0.18428,0.00552,-0.00617,0.27136,0.01782,0.0723,0.03075,18.65822,-0.08148,-0.05867,-0.24828,-0.11843,-0.01358,0.0763,0.08221,-0.09344,-0.0617,867.08081
="2026/04/02 16:04:34.700",0.2937,0.04019,0.07061,0.28854,-0.00546,-0.48104,0.07962,-0.02892,0.01885,18.84318,0.01101,0.07373,0.13915,-0.13309,0.03326,-0.02504,0.01445,-0.0782,-0.19833,867.68018
="2026/04/02 16:04:34.720",-0.06306,0.03879,-0.32995,-0.43633,-0.01187,0.09085,0.01352,-0.02217,-0.0573,18.47779,0.20964,-0.00441,-0.10085,-0.15603,-0.04025,0.13062,0.08407,-0.10102,-0.27671,866.26117
="2026/04/02 16:04:34.740",0.21773,-0.02004,0.04605,0.36007,-0.07031,0.33369,0.0702,0.04211,0.01408,18.1263,-0.19573,-0.04194,-0.03972,0.03248,0.06534,-0.16775,0.11583,-0.06001,-0.26643,864.61072
="2026/04/02 16:04:34.760",0.28061,-0.02757,-0.32401,-0.5293,-0.00791,-0.06536,0.04217,-0.01094,0.03417,18.54478,0.11777,0.00754,0.28661,-0.14263,-0.04395,0.0195,0.03,-0.04107,-0.13821,863.2865
="2026/04/02 16:04:34.780",-0.09064,-0.07915,0.0295,-0.26636,-0.16945,0.49278,-0.00109,0.07915,0.07206,19.53318,-0.0978,-0.0802,-0.06882,-0.00002,-0.04572,0.00382,0.25415,-0.02585,-0.12344,862.7561
="2026/04/02 16:04:34.800",0.38723,-0.0865,-0.01906,0.18021,-0.1185,-0.37457,0.143,0.04592,0.01212,21.18366,-0.00165,0.0838,0.16253,-0.28823,0.0621,0.03707,0.05599,0.03104,-0.24802,862.73627
="2026/04/02 16:04:34.820",-0.07623,-0.04125,-0.3084,-0.45218,0.1513,0.15633,0.17066,0.01501,0.02451,22.22507,0.10834,-0.0252,-0.0532,-0.32446,0.02171,0.33591,0.11392,-0.12321,-0.12418,862.63489
="2026/04/02 16:04:34.840",0.09139,0.00662,0.10639,0.39672,0.04343,0.01924,0.02569,0.00389,0.00902,22.98008,-0.1192,0.00221,-0.15256,-0.19385,0.08958,-0.1347,0.10501,0.04211,-0.18787,864.37469
="2026/04/02 16:04:34.860",0.21984,-0.02909,-0.26261,-0.26473,0.11092,-0.27447,0.33052,0.05255,0.0163,22.97767,0.23619,0.04368,0.11931,-0.37351,-0.01855,0.15686,-0.02488,-0.05767,-0.12553,865.51367
="2026/04/02 16:04:34.880",-0.15322,-0.03442,-0.04363,-0.03331,-0.06352,0.27514,-0.01413,-0.01077,0.01566,22.57137,-0.04143,-0.05246,-0.04267,-0.13791,-0.02895,0.03114,0.13944,-0.11005,-0.09187,866.7583
="2026/04/02 16:04:34.900",0.29945,-0.01153,0.01905,0.45557,0.00385,0.04497,0.09402,0.04733,-0.01236,23.3093,-0.01486,-0.02867,0.19557,-0.11628,0.00397,-0.26079,-0.02312,0.03451,-0.11119,868.69232
="2026/04/02 16:04:34.920",-0.10069,-0.01688,-0.23265,-0.47243,-0.165,0.35452,0.0058,0.01705,0.01535,22.22138,0.0752,-0.02793,0.14563,-0.07301,-0.12576,0.1838,0.03357,-0.17396,0.00979,868.98871
="2026/04/02 16:04:34.940",0.12884,0.0399,0.12612,0.41693,-0.21376,0.29024,0.17952,0.04754,0.04818,20.68587,-0.17206,0.01999,-0.06371,-0.13311,0.01369,-0.12453,0.05715,-0.02429,-0.11683,868.94226
="2026/04/02 16:04:34.960",0.16336,-0.05724,-0.29623,-0.38179,-0.00197,0.0397,0.08947,0.02827,-0.04865,18.82052,0.19782,0.0759,0.03641,-0.15068,-0.01046,0.17496,-0.04349,-0.04896,-0.03062,868.19525
="2026/04/02 16:04:34.980",-0.10977,-0.06452,0.03162,-0.29043,0.15299,0.38196,0.07007,0.02268,0.01593,17.72371,-0.16839,-0.05675,0.02104,0.09857,0.00205,0.09172,0.09113,-0.11249,-0.23599,867.72021
="2026/04/02 16:04:35.000",0.27581,-0.00512,0.1109,0.1458,-0.23773,0.40808,0.03645,-0.04969,-0.06963,17.99794,0.00653,-0.04363,0.09845,-0.06222,0.06411,-0.12281,0.02355,-0.08905,-0.12713,867.20178
="2026/04/02 16:04:35.020",-0.20546,0.07463,-0.14515,-0.37896,-0.39619,0.73108,0.0964,-0.0583,-0.03239,17.94134,0.07546,0.04743,0.11605,-0.02539,-0.05099,0.16355,0.10028,-0.11688,-0.10209,864.72058
="2026/04/02 16:04:35.040",0.06119,-0.01093,0.27671,0.38845,-0.21598,0.38924,-0.0662,0.04993,0.05488,18.77106,-0.15174,-0.06456,0.05067,0.08016,0.0314,-0.09972,0.06833,0.09768,0.19839,863.06238
="2026/04/02 16:04:35.060",-0.01442,-0.0635,0.02848,-0.11642,-0.15202,0.53925,0.06792,0.02314,0.05545,19.50922,0.17728,0.0206,0.125,0.14029,-0.03568,-0.0105,0.01586,0.16871,0.07013,861.41772
="2026/04/02 16:04:35.080",-0.18198,-0.10837,-0.06933,-0.14374,-0.07095,0.34564,0.10557,0.03269,0.00662,20.44139,-0.11074,-0.0332,-0.01937,0.12037,-0.04965,-0.06543,0.13764,0.04368,0.23794,861.38873
="2026/04/02 16:04:35.100",0.14267,0.05269,0.1759,0.31007,-0.01107,0.2738,0.08982,0.03293,-0.01651,21.6185,-0.05813,0.0165,0.28105,0.22165,0.00794,-0.14988,0.01713,0.12963,0.03189,862.23224
="2026/04/02 16:04:35.120",-0.19457,0.08065,-0.13291,-0.25131,-0.05858,0.5055,0.14771,-0.05063,-0.04427,21.70389,0.16277,-0.01579,-0.09935,0.30626,-0.04017,0.13473,-0.03026,-0.0161,0.00159,862.57202
="2026/04/02 16:04:35.140",0.10738,0.09992,0.28691,0.48074,-0.02154,-0.01995,-0.21957,0.02156,0.03915,22.54645,-0.12646,0.06642,0.08149,0.23032,0.03048,-0.16328,0.02941,0.04507,-0.10938,864.25232
="2026/04/02 16:04:35.160",-0.07706,-0.00216,-0.06881,-0.12138,0.2074,-0.12403,0.10224,-0.06415,-0.04992,22.95222,0.17444,0.00344,0.25251,0.3185,0.00505,0.06218,-0.16698,-0.08167,0.14884,865.05597
="2026/04/02 16:04:35.180",-0.25464,0.02312,0.16909,0.27164,-0.13062,0.69353,-0.05856,0.02346,0.02124,22.48912,-0.08027,-0.049,-0.10381,0.28807,0.00257,0.08615,0.00317,-0.05644,0.12888,865.9978
="2026/04/02 16:04:35.200",0.04181,0.01696,0.16543,0.27129,-0.12046,0.01337,0.00516,-0.01237,0.05775,21.59981,-0.10338,0.0488,0.23154,0.25927,-0.01153,-0.18483,-0.18649,0.11597,0.37906,866.80426
="2026/04/02 16:04:35.220",-0.39754,0.03652,-0.03168,-0.4023,-0.14402,0.31193,-0.13345,0.04694,-0.01126,19.24984,0.01934,-0.02581,-0.06248,0.35287,-0.0908,0.10707,-0.03994,0.1473,0.03156,866.26886
="2026/04/02 16:04:35.240",0.03524,0.03436,0.13671,0.41194,-0.17313,0.23572,-0.06465,0.00928,0.01928,19.06146,-0.13439,0.07657,-0.18889,0.24141,-0.00533,-0.05255,-0.11496,-0.09499,0.17228,867.11877
="2026/04/02 16:04:35.260",-0.18142,0.10164,0.08453,-0.27397,0.08088,-0.16363,-0.01514,-0.03571,-0.00444,18.70386,0.12501,0.03497,0.13151,0.26191,-0.06413,0.01792,-0.15769,0.00095,0.15515,866.69586
="2026/04/02 16:04:35.280",-0.17582,0.05992,0.08923,0.02616,-0.04436,0.54694,-0.10254,0.00937,-0.01033,17.74545,-0.12221,-0.12383,-0.08634,0.42429,-0.01785,-0.0428,-0.03014,0.07613,0.24109,865.42737
="2026/04/02 16:04:35.300",0.07584,-0.02541,0.27334,0.48119,-0.3563,0.18564,-0.05507,0.02116,0.04044,17.48744,0.05019,0.00342,0.16047,0.20364,-0.02443,-0.20601,-0.08472,0.05985,0.22442,864.37408
="2026/04/02 16:04:35.320",-0.32488,-0.05121,0.02458,-0.07531,-0.23618,0.0976,-0.07283,-0.01882,0.0089,16.83724,0.17979,0.06235,0.08426,0.36669,-0.08466,0.08354,-0.04509,0.0902,0.28408,862.44305
="2026/04/02 16:04:35.340",0.0969,-0.00707,0.20233,0.7126,0.17147,0.3215,-0.16193,0.00535,-0.0091,18.09903,-0.10503,-0.03917,0.00927,0.30878,0.02903,-0.1482,0.01612,0.08948,0.15988,861.59479
="2026/04/02 16:04:35.360",-0.1205,0.007,-0.00054,-0.19632,0.13688,-0.13505,-0.13373,-0.05219,-0.00654,19.0556,0.16918,0.02463,0.14494,0.1396,-0.07697,0.07196,-0.08254,0.10368,0.07077,860.68958
="2026/04/02 16:04:35.380",-0.31376,0.01877,0.18318,-0.06982,-0.01127,0.0895,-0.05532,-0.04317,0.00973,19.49611,-0.08031,0.04832,-0.33084,0.29659,0.0041,0.02583,0.0444,0.03808,0.04008,861.0351
="2026/04/02 16:04:35.400",0.10182,0.03283,0.11576,0.22973,0.07917,-0.1455,-0.04925,0.01398,0.01756,20.48166,0.05686,-0.01463,-0.01431,0.11461,0.02086,-0.02928,-0.13233,0.08753,0.04747,861.71954
="2026/04/02 16:04:35.420",-0.27314,0.02091,-0.08198,-0.31407,-0.01281,-0.20943,-0.02559,0.01848,0.0271,20.82412,0.17214,0.14059,0.06577,0.1196,-0.04718,0.08649,-0.01605,-0.02875,0.21721,861.43237
="2026/04/02 16:04:35.440",-0.0813,0.04186,0.38182,0.70397,0.14173,0.32353,-0.02122,-0.01794,0.00839,21.8375,-0.13075,-0.18901,-0.20558,0.13178,0.07225,-0.18656,-0.04957,0.08015,0.11233,863.69971
="2026/04/02 16:04:35.460",-0.05953,0.05615,-0.05364,-0.10468,-0.22244,-0.13645,-0.05748,-0.01385,-0.00533,21.86043,0.2299,0.0698,0.05912,0.07519,-0.05159,0.10771,-0.15557,0.08828,0.14551,865.11804
="2026/04/02 16:04:35.480",-0.33159,0.03611,0.14588,0.08815,-0.04719,-0.02052,-0.10108,-0.02371,-0.00442,21.80353,-0.00557,0.08202,-0.12276,0.17798,-0.04705,-0.03969,-0.04213,0.09181,0.38058,865.77307
="2026/04/02 16:04:35.500",0.05076,0.00618,0.18599,0.37582,0.15403,-0.20984,0.01552,0.01268,-0.01569,21.18809,0.04913,-0.10166,0.00531,0.00417,-0.00614,-0.02275,-0.209,0.31716,0.2135,866.29834
="2026/04/02 16:04:35.520",-0.23122,0.04555,-0.14833,-0.46789,0.08069,-0.03143,-0.03903,-0.01392,-0.00878,19.18848,0.06912,0.04706,-0.01765,-0.0178,-0.07496,0.2521,-0.12887,0.06873,0.05033,866.18823
="2026/04/02 16:04:35.540",-0.14313,0.02537,0.47972,0.25907,-0.08524,-0.04654,-0.10142,-0.03012,0.01411,18.74454,-0.19882,-0.06994,-0.10343,-0.07339,-0.0176,-0.06844,-0.09193,-0.07745,0.18307,866.80585
="2026/04/02 16:04:35.560",0.09965,0.0725,-0.18947,-0.28009,0.01751,-0.17547,-0.07802,-0.02067,-0.03267,17.99018,0.10373,0.05875,0.04596,-0.10541,-0.02195,0.08276,-0.17068,0.10553,0.26225,866.33099
="2026/04/02 16:04:35.580",-0.15678,0.01207,0.02298,-0.27473,0.02993,-0.0329,0.01242,-0.01351,0.00057,17.08177,-0.175,-0.03848,-0.1692,-0.16304,0.08812,0.04406,-0.00663,0.11194,-0.01247,865.46606
="2026/04/02 16:04:35.600",-0.02502,-0.10175,0.31365,0.06704,0.04935,-0.27886,0.03666,0.02726,-0.03067,16.68743,-0.06732,0.03407,-0.04405,-0.33949,0.13255,-0.17809,-0.1282,0.04251,-0.03778,863.73627
="2026/04/02 16:04:35.620",-0.13661,0.00266,-0.20875,-0.59333,0.15277,-0.02264,0.06435,-0.00509,-0.00899,16.18048,-0.03048,-0.055,0.01427,-0.22052,-0.02906,0.01397,0.01507,-0.08752,0.23982,861.91174
="2026/04/02 16:04:35.640",0.00047,0.15766,0.30712,0.10898,-0.05452,-0.10057,-0.08256,0.05564,0.00357,17.7931,-0.2175,-0.04324,-0.15079,-0.20391,0.07277,-0.2209,0.09873,0.05434,0.09633,862.49091
="2026/04/02 16:04:35.660",0.07605,0.03656,-0.26386,-0.297,-0.04749,-0.17202,0.08734,-0.0373,-0.04237,18.72294,0.09435,0.0255,-0.0227,-0.32997,-0.07339,0.04361,-0.08047,0.11463,0.1223,862.1062
="2026/04/02 16:04:35.680",-0.05097,0.03769,0.06703,-0.14662,0.06895,-0.22662,0.10322,0.01233,0.01506,19.23424,-0.16198,-0.02217,-0.14254,-0.28671,-0.01563,0.00242,0.14883,-0.0776,-0.34768,861.95905
="2026/04/02 16:04:35.700",0.25678,-0.09601,0.04309,0.24203,0.13343,-0.40084,0.0655,-0.04447,-0.02084,20.42876,-0.0202,0.0172,-0.05738,-0.50344,-0.0058,-0.00137,-0.09715,-0.16503,0.054,862.38654
="2026/04/02 16:04:35.720",-0.05336,0.01791,-0.30863,-0.38598,0.12974,-0.29836,-0.09675,-0.03426,-0.02711,20.31938,0.11862,-0.03748,-0.2293,-0.40803,0.01195,0.29488,0.08916,0.05003,-0.20409,862.57361
="2026/04/02 16:04:35.740",0.12986,-0.05421,0.05028,0.31641,0.18952,-0.49015,-0.05867,0.00315,-0.00184,21.31796,-0.14776,0.02665,-0.02346,-0.50184,0.10814,-0.08678,0.01072,0.0161,-0.1335,864.55371
="2026/04/02 16:04:35.760",0.05125,-0.07821,-0.26639,-0.18257,0.20906,-0.3732,0.03693,0.04391,0.00542,21.64057,0.11254,-0.0042,0.01581,-0.28206,0.06136,0.03469,-0.03891,-0.0978,-0.05518,865.91516
="2026/04/02 16:04:35.780",-0.00029,-0.05104,-0.18072,0.02907,0.02216,0.05038,0.02155,-0.00316,0.00117,21.28755,-0.10134,-0.02251,-0.30669,-0.41608,-0.0064,-0.06269,0.06474,-0.16023,-0.07351,867.16089
="2026/04/02 16:04:35.800",0.17928,0.03711,0.07303,0.07557,0.12462,-0.68968,-0.0338,0.01265,-0.0027,20.72409,-0.07205,0.02698,0.05939,-0.36033,0.04574,-0.05796,0.04803,-0.05284,-0.21107,868.07422
="2026/04/02 16:04:35.820",0.0339,0.00668,-0.33791,-0.45111,0.08253,-0.20632,-0.09893,-0.00118,0.0729,19.10579,0.1023,-0.02287,-0.19149,-0.37458,-0.05605,0.14533,0.02514,-0.16222,-0.17012,867.38672
="2026/04/02 16:04:35.840",0.19144,-0.02954,0.00858,0.36511,0.03863,-0.1763,0.06987,0.04582,0.01342,18.74326,-0.22509,0.00111,-0.0291,-0.36785,0.02588,-0.14113,0.04139,-0.11995,-0.1888,867.49384
="2026/04/02 16:04:35.860",0.10966,-0.02369,-0.22179,-0.34033,0.09416,-0.51513,0.14007,-0.00934,-0.04169,18.10003,0.14414,-0.01799,0.05199,-0.11357,0.04111,-0.04281,0.03987,-0.08496,-0.28542,867.02094
="2026/04/02 16:04:35.880",0.1343,-0.04029,-0.19833,0.00089,-0.02619,0.12296,0.11951,0.01725,-0.00753,17.32279,-0.12429,-0.0183,-0.2035,-0.11774,0.02277,-0.02915,0.1624,-0.16021,-0.23414,866.75726
="2026/04/02 16:04:35.900",0.28727,-0.02262,0.0303,0.13929,0.15008,-0.42099,0.03493,0.00089,0.01468,17.61671,-0.07151,-0.01784,0.21657,-0.3388,0.04935,0.02425,0.08554,-0.10674,-0.16935,865.3316
="2026/04/02 16:04:35.920",0.00176,-0.02802,-0.29617,-0.43626,0.00574,-0.07333,0.01013,-0.02222,-0.0648,17.428,0.11337,0.06738,0.02488,-0.19189,-0.01806,0.1653,0.19834,-0.04864,-0.25626,863.35022
="2026/04/02 16:04:35.940",0.28788,-0.06486,-0.03283,0.37175,0.17005,-0.11762,0.03118,-0.01659,0.00133,18.45308,-0.21405,-0.08173,-0.07365,-0.12417,0.05934,-0.08923,0.1715,-0.03883,-0.20926,863.43683
="2026/04/02 16:04:35.960",0.06863,-0.09883,-0.08507,-0.35519,0.12729,-0.43962,-0.00718,0.02897,0.0759,19.38353,0.15068,0.02562,0.04656,-0.29283,-0.00379,0.14811,0.07661,-0.02202,-0.21901,863.42957
="2026/04/02 16:04:35.980",-0.009,-0.05433,-0.08499,0.00789,0.00063,0.01163,0.16503,0.01167,0.05266,20.33185,-0.1099,-0.01218,-0.17453,-0.21673,0.02821,0.07233,0.17888,-0.01699,-0.25403,863.05188
="2026/04/02 16:04:36.000",0.34936,-0.05891,-0.10051,0.35422,0.11591,-0.4551,0.1573,0.04142,-0.02259,21.72145,0.18782,0.08441,0.10092,-0.28409,0.06789,-0.14444,0.03309,0.06929,-0.16061,863.66302
="2026/04/02 16:04:36.020",-0.05912,-0.03527,-0.26315,-0.24218,0.12324,0.01738,0.08853,-0.00941,-0.03296,21.70002,0.30526,0.03127,-0.08803,-0.24664,-0.01844,0.02793,0.06512,-0.01844,-0.09031,864.66083
="2026/04/02 16:04:36.040",0.11619,-0.01022,0.08612,0.52088,0.09523,-0.00918,0.05591,0.01031,-0.01329,22.34363,0.00072,-0.0012,-0.04339,-0.06459,0.06892,-0.18573,0.04374,0.00493,-0.23176,866.35895
="2026/04/02 16:04:36.060",0.2214,-0.00298,-0.32364,-0.31114,-0.04334,-0.0387,0.12917,0.00596,0.0105,22.3925,0.29956,-0.08145,0.07834,-0.05321,-0.03251,-0.00376,-0.06834,-0.14998,-0.10822,867.26154
="2026/04/02 16:04:36.080",-0.16697,0.05234,0.01745,0.03571,-0.33007,0.14839,-0.01859,0.01832,0.00793,21.86757,0.02346,0.07688,-0.08194,0.23256,-0.05551,-0.0759,0.10249,-0.1645,-0.10062,868.35211
="2026/04/02 16:04:36.100",0.37383,0.00244,-0.0301,0.36726,-0.13018,0.06562,0.23144,0.01216,0.01687,21.84842,0.08675,-0.09903,0.16037,0.12955,0.01765,-0.10311,-0.05533,-0.0663,-0.2568,869.22003
="2026/04/02 16:04:36.120",-0.12931,-0.01842,-0.34776,-0.3191,-0.15478,0.34092,0.01011,-0.00896,0.01824,20.6924,0.13959,0.05685,0.08765,0.05165,-0.01944,0.32302,0.05722,-0.16295,-0.07532,869.14874
="2026/04/02 16:04:36.140",0.03465,-0.04882,0.21941,0.30444,-0.06477,0.18823,0.00378,0.03333,0.01491,19.79142,-0.10667,-0.07336,-0.11753,0.19625,0.07009,0.00048,0.04865,0.04422,-0.15918,868.86322
="2026/04/02 16:04:36.160",0.21331,-0.08795,-0.42496,-0.20532,-0.13989,-0.00879,0.02378,0.00471,0.01424,18.33405,0.2971,0.14958,0.0614,0.09944,0.04142,0.09028,-0.00049,-0.01388,0.04028,867.14136
="2026/04/02 16:04:36.180",-0.19617,-0.01599,0.1463,0.02425,0.06431,0.30798,-0.03578,0.00869,0.00153,17.35277,-0.09622,-0.04376,0.04021,0.33102,0.00918,-0.09716,0.15776,0.02781,-0.10572,865.67877
="2026/04/02 16:04:36.200",0.27226,-0.03863,0.11618,0.44216,-0.0313,0.21813,-0.07251,0.02036,0.02894,18.41987,0.08038,-0.03595,0.15448,0.37167,0.04664,-0.12413,-0.01152,0.04709,0.05949,865.05286
="2026/04/02 16:04:36.220",-0.0829,0.01307,-0.23896,-0.1473,-0.3213,0.65626,0.01668,-0.01128,0.04972,18.76864,0.10308,-0.03742,0.16476,0.30129,-0.02514,0.1091,0.13527,-0.00017,-0.0462,863.56519
="2026/04/02 16:04:36.240",0.07663,0.00399,0.28692,0.58987,-0.25085,0.12732,-0.0873,0.05315,0.02195,19.6892,-0.04154,0.11766,0.06627,0.33451,-0.04364,-0.1205,0.0865,0.11902,-0.25246,863.3996
="2026/04/02 16:04:36.260",0.13753,-0.06809,-0.19363,-0.05209,0.20947,0.45817,0.01123,0.07422,0.0616,20.29555,0.22477,-0.09366,0.1533,0.34536,-0.04569,0.20736,-0.00209,0.06931,-0.04428,862.31854
="2026/04/02 16:04:36.280",-0.12774,-0.07547,0.03221,-0.04721,-0.07676,0.24936,0.16635,0.09146,0.07121,21.11836,-0.07115,0.05446,0.01456,0.39845,-0.02544,0.11061,0.044,0.01089,-0.07521,861.85327
="2026/04/02 16:04:36.300",0.16965,-0.00182,0.17402,0.25598,-0.09261,0.16586,0.01679,-0.02376,-0.02316,22.3014,0.14681,0.03023,-0.0039,0.29055,0.05344,0.00393,-0.01401,-0.08522,-0.04128,863.08508
="2026/04/02 16:04:36.320",-0.16296,0.07177,-0.2094,-0.1822,-0.15163,0.47184,-0.05179,-0.0148,-0.00176,22.4777,0.11577,-0.02843,0.12665,0.36818,-0.07816,0.2383,0.02169,-0.12429,0.09032,864.50598
="2026/04/02 16:04:36.340",0.04849,0.08282,0.27814,0.37322,-0.10353,0.1873,-0.04065,-0.00366,-0.0443,22.97453,-0.10757,0.02844,0.08636,0.24225,-0.00156,-0.09859,0.04734,0.03068,-0.00532,866.77472
="2026/04/02 16:04:36.360",-0.01415,-0.04048,-0.13537,-0.00384,-0.16332,0.56123,-0.16237,-0.02589,-0.01389,22.042,0.16682,-0.00812,0.13771,0.21318,-0.00616,0.04975,-0.10559,0.00548,-0.00349,866.8385
="2026/04/02 16:04:36.380",-0.25011,-0.04112,0.17084,0.00542,-0.13101,0.23488,-0.04444,0.04213,0.00439,21.02426,-0.07912,-0.02719,-0.08361,0.25073,-0.08237,0.08294,0.02884,-0.02797,-0.03492,866.80762
="2026/04/02 16:04:36.400",0.04907,-0.03581,0.20216,0.19362,-0.01865,-0.05428,0.0067,-0.04717,0.01622,21.46252,-0.00537,0.04996,0.22772,0.22393,-0.04037,-0.03733,-0.13676,0.13632,0.27492,867.36121
="2026/04/02 16:04:36.420",-0.20155,0.04237,-0.18218,-0.24606,-0.07034,0.32992,-0.06369,0.05056,-0.0018,20.32297,0.08667,-0.03509,-0.02019,0.2586,-0.06469,0.17586,0.00194,0.18946,0.15289,866.99078
="2026/04/02 16:04:36.440",0.00912,-0.01706,0.35103,0.4677,-0.13308,0.26636,-0.09444,-0.0234,-0.00295,19.05286,-0.10626,0.02233,0.00227,0.19473,-0.00472,-0.0155,-0.01103,0.05518,0.10371,866.69073
="2026/04/02 16:04:36.460",-0.07868,0.01192,-0.01488,-0.24444,-0.01694,0.1066,0.08708,-0.02645,-0.0429,18.03335,0.2046,0.02538,0.18729,0.27059,-0.02849,0.00743,-0.02604,-0.10169,0.23216,864.86206
="2026/04/02 16:04:36.480",-0.14885,0.02053,0.05371,0.11691,-0.17664,0.62136,0.00394,-0.02425,-0.00854,17.85663,-0.11558,-0.0545,-0.00879,0.22149,-0.01697,-0.05239,0.02272,0.12672,0.12959,863.7948
="2026/04/02 16:04:36.500",-0.02102,0.01439,0.32005,0.14543,-0.13244,0.4773,-0.05293,-0.02815,-0.01969,18.00469,-0.08627,-0.06438,0.30116,0.0802,0.06677,-0.03891,0.04353,0.18236,0.12679,862.82025
="2026/04/02 16:04:36.520",-0.27338,-0.04032,-0.1545,-0.48795,-0.41821,0.51823,-0.03944,-0.05778,-0.03013,17.37193,0.08771,0.0614,0.01376,0.2527,0.01789,0.00806,-0.05928,0.11168,0.15094,862.0047
="2026/04/02 16:04:36.540",-0.01927,0.04366,0.29626,0.31478,-0.12863,0.37942,-0.04603,-0.02805,-0.02646,19.22116,-0.2259,0.08347,-0.02153,0.16778,0.06317,-0.11682,0.01589,0.06025,0.17654,862.30713
="2026/04/02 16:04:36.560",-0.21848,0.10352,0.10473,-0.63102,0.3071,0.06119,-0.04526,-0.07546,-0.01525,20.6778,-0.00137,-0.09307,0.12124,-0.04758,-0.04159,0.01737,-0.08998,0.02469,0.17244,861.1524
="2026/04/02 16:04:36.580",-0.12038,0.12156,0.02883,-0.27924,-0.20615,0.47132,-0.00732,-0.01113,-0.03377,21.44403,-0.14616,0.00705,-0.21915,0.16576,-0.01047,-0.10955,0.02488,0.03051,0.10424,860.93671
="2026/04/02 16:04:36.600",0.13897,0.04219,0.19357,0.20774,-0.21661,-0.09084,0.09026,0.0177,0.00709,22.03092,-0.05661,0.07157,0.05504,0.07,0.00068,-0.0857,-0.12569,0.0056,0.08917,862.76227
="2026/04/02 16:04:36.620",-0.32162,0.04073,-0.03156,-0.37446,0.08127,-0.06651,-0.04784,-0.01084,0.00886,21.02066,0.05059,-0.03045,0.06348,0.04981,-0.06477,0.11382,-0.09291,-0.03616,0.06787,863.47461
="2026/04/02 16:04:36.640",-0.11268,0.04422,0.32371,0.58313,-0.0672,0.13051,-0.06588,-0.02532,-0.01526,21.22723,-0.20082,-0.02733,-0.04658,0.19806,0.03709,-0.14616,-0.06389,-0.00816,0.02416,864.41498
="2026/04/02 16:04:36.660",0.00964,0.08513,-0.1747,-0.08199,0.07364,-0.0723,0.0291,-0.02839,-0.04463,20.95293,0.03465,0.0748,0.12625,-0.07013,-0.0735,0.09585,-0.17571,0.03585,0.16546,864.81006
="2026/04/02 16:04:36.680",-0.31342,0.02385,0.18212,-0.19484,-0.04331,-0.01998,-0.13211,-0.01652,-0.03201,20.22799,-0.1991,-0.08498,-0.23466,0.25391,-0.02989,0.05119,-0.03602,0.09032,0.27717,865.48645
="2026/04/02 16:04:36.700",0.05843,-0.03491,0.20929,0.19519,0.12437,-0.51795,-0.08052,-0.02433,-0.04272,19.69854,-0.10929,0.17105,0.13851,-0.00874,-0.0332,-0.07706,-0.17102,0.20118,0.05559,865.92108
="2026/04/02 16:04:36.720",-0.17249,-0.10956,-0.15205,-0.5687,0.35761,-0.00904,-0.11815,-0.01636,-0.02721,18.34039,-0.15961,-0.19078,0.09192,-0.00958,-0.05753,0.03972,-0.11206,-0.00315,0.24022,865.28632
="2026/04/02 16:04:36.740",-0.06106,0.01417,0.38142,0.32259,-0.13406,0.01621,-0.09863,0.00097,-0.02128,17.88358,-0.29714,0.05479,-0.17812,0.09485,0.04824,-0.24193,0.00568,0.0134,-0.10733,865.01263
