time,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ
="2026/04/02 15:43:49.900",-0.15137,0.04973,0.61411,-0.39743,-0.15393,-0.00203,-0.24025,0.02321,0.04671,5.30687,878.65326,-0.12692,-0.05244,0.26269,-0.27774,0.06132,-0.37147,-0.00969,0.03472,-0.03512
="2026/04/02 15:43:49.920",-0.08321,0.13078,0.34698,-0.89426,-0.22471,-0.75086,-0.26733,-0.01514,-0.0145,0.36949,870.35254,-0.1014,0.04549,0.11511,-0.23359,-0.02181,-0.14034,0.11031,-0.09069,-0.23046
="2026/04/02 15:43:49.940",0.16599,0.10526,0.41727,-0.81948,-0.11063,0.26017,-0.3571,0.00267,0.03477,0,860.97168,-0.23508,0.00374,-0.02615,-0.14076,0.00997,-0.2303,-0.02812,-0.17537,0.0339
="2026/04/02 15:43:49.960",0.29092,0.2181,0.23071,-0.62326,-0.03568,-0.4454,-0.12985,-0.00808,-0.00045,1.38967,851.56635,-0.19368,0.0195,-0.10569,-0.24189,-0.0603,0.00192,0.37346,0.05193,0.13538
="2026/04/02 15:43:49.980",0.4545,0.0332,0.04726,-0.58345,0.09629,0.12135,-0.19927,-0.0049,0.02888,8.55739,844.04114,-0.31796,0.02498,-0.1465,0.19203,0.05471,-0.07207,0.01428,0.14089,-0.07758
="2026/04/02 15:43:50.000",0.54539,-0.13053,-0.40837,-0.18334,0.10959,0.36147,-0.09548,-0.00464,0.03372,16.61318,839.82135,-0.4845,-0.00162,0.25349,0.0289,-0.04276,0.14772,0.15844,0.14803,0.18997
="2026/04/02 15:43:50.020",0.38037,-0.11094,-0.09875,-0.16889,-0.04721,0.3953,0.00606,-0.02559,-0.01295,24.74179,840.6748,-0.62002,0.04497,0.15916,0.23675,-0.09973,0.1579,0.33301,0.07134,-0.17521
="2026/04/02 15:43:50.040",0.38604,0.105,-0.50968,0.04506,-0.51976,0.87198,-0.04781,-0.0244,0.00301,32.64381,844.50983,-0.83207,0.0047,0.18061,0.31771,-0.01501,-0.09481,-0.03361,-0.09333,-0.10576
="2026/04/02 15:43:50.060",0.09662,0.14649,-0.55462,0.44286,-0.13972,0.19303,-0.05738,0.02173,-0.00572,38.53782,851.16272,-0.69799,0.03225,0.10729,0.22535,0.01343,-0.03291,0.35338,-0.02852,-0.05796
="2026/04/02 15:43:50.080",-0.01282,0.03968,-0.4066,0.27084,-0.23318,0.44115,0.19838,-0.02904,0.04625,41.51757,859.46124,-0.85465,0.04081,-0.03871,0.40678,-0.02866,-0.13053,-0.06221,0.0996,-0.33455
="2026/04/02 15:43:50.100",-0.22342,0.17796,-0.46647,0.69438,-0.35558,0.15329,0.02335,0.00313,0.04042,40.57381,868.40411,-0.91123,-0.01224,0.08897,0.14344,-0.03922,-0.48518,0.06009,0.15625,-0.12639
="2026/04/02 15:43:50.120",-0.38834,0.13784,-0.3146,0.53999,-0.28452,-0.30803,0.0754,0.00922,0.00294,35.32391,878.08972,-0.80497,-0.01406,-0.00051,0.21199,0.0475,-0.28357,-0.07177,0.09153,-0.25905
="2026/04/02 15:43:50.140",-0.43248,0.1824,-0.23717,0.17991,-0.1527,-0.55921,0.06573,0.03007,-0.05365,27.31362,884.63318,-0.56782,-0.03413,0.00065,0.06316,0.05586,-0.36236,0.07816,0.08264,-0.49541
="2026/04/02 15:43:50.160",-0.40917,-0.09824,-0.14327,0.69979,-0.03332,-0.2209,0.17201,0.0104,0.04402,18.45326,886.96313,-0.95149,-0.04654,0.18445,-0.05196,0.04594,-0.59753,-0.31504,0.06693,0.1536
="2026/04/02 15:43:50.180",-0.46227,0.01915,-0.24514,-0.47238,0.10949,-0.89699,0.16643,0.01296,-0.03806,10.13519,884.72968,-0.56576,-0.02773,0.1499,-0.1977,0.03764,-0.09759,-0.08506,0.06872,-0.37391
="2026/04/02 15:43:50.200",-0.11953,-0.13685,-0.0607,-0.13812,-0.20822,-0.4282,0.44561,-0.04234,-0.05198,3.33106,878.59619,-0.27857,-0.01402,0.10541,-0.31675,-0.01599,-0.50727,-0.02848,0.0528,-0.00483
="2026/04/02 15:43:50.220",0.00061,-0.04846,-0.07313,-0.44005,-0.19436,-0.07392,0.27932,-0.0392,-0.04492,0,870.75116,-0.75669,-0.01395,0.23298,-0.39031,0.04952,-0.18531,-0.24228,-0.10652,0.2474
="2026/04/02 15:43:50.240",0.22071,0.00214,-0.06093,-1.00921,-0.14566,-0.32423,0.1393,-0.09033,-0.03008,0.5565,861.80829,-0.14169,0.05254,-0.15097,-0.45548,-0.01689,0.11437,0.15657,-0.0936,-0.12096
="2026/04/02 15:43:50.260",0.54234,-0.04029,0.16926,-0.40954,-0.25023,0.58617,0.20334,-0.01327,-0.0504,4.03016,853.03156,-0.37503,0.00095,0.07138,-0.39934,-0.03437,-0.02324,0.00149,-0.01154,0.27365
="2026/04/02 15:43:50.280",0.52237,0.19702,-0.066,-0.8869,-0.12507,0.14148,0.31181,-0.01951,-0.03467,10.46273,845.46124,-0.30154,0.04464,0.05478,-0.32317,-0.11587,0.43757,0.02408,0.0044,-0.00854
="2026/04/02 15:43:50.300",0.63452,-0.0089,-0.21988,-0.34554,-0.13555,0.26373,0.23911,-0.00851,-0.01497,19.20191,842.25238,-0.23192,-0.01273,0.12181,-0.133,0.02706,0.22837,0.21992,0.01918,0.00573
="2026/04/02 15:43:50.320",0.50498,-0.00521,-0.37489,0.16572,0.05511,0.73535,0.19159,-0.0347,-0.04116,28.05179,843.31158,-0.66789,-0.01819,0.10407,-0.02273,-0.09463,0.35273,-0.0475,0.09826,0.42735
="2026/04/02 15:43:50.340",0.3828,0.08293,-0.46257,-0.07237,0.11038,0.02028,-0.0384,0.00708,-0.04125,35.67614,847.95392,-0.23418,-0.01972,-0.01205,0.16654,-0.0436,0.32915,0.13997,0.10244,-0.28155
="2026/04/02 15:43:50.360",0.23217,-0.17598,-0.36616,0.73138,0.04528,0.46177,0.52068,-0.00078,0.00792,41.71827,856.46448,-0.26109,0.0013,-0.28591,0.28807,0.01468,-0.07573,-0.00178,0.08946,0.16525
="2026/04/02 15:43:50.380",-0.01797,-0.06538,-0.58474,0.54204,0.1727,0.08534,0.20902,-0.01875,-0.027,43.32409,865.53284,0.01934,-0.03262,-0.21688,0.29778,0.04512,0.25144,-0.08227,0.00289,0.02554
="2026/04/02 15:43:50.400",-0.29101,0.0362,-0.0957,0.63857,-0.01287,-0.13644,0.109,-0.02259,-0.00134,41.13665,874.94482,0.07107,0.04372,-0.14653,0.29992,-0.03677,-0.01772,-0.02877,0.03859,-0.12909
="2026/04/02 15:43:50.420",-0.37699,0.10461,-0.01549,1.0495,-0.13559,0.04823,0.14527,0.01869,-0.01779,36.22088,883.24249,0.05631,-0.01187,-0.17725,0.18353,0.05756,-0.04866,-0.24111,-0.00553,0.13516
="2026/04/02 15:43:50.440",-0.57096,0.06864,-0.01611,0.56619,0.11957,-0.66844,0.14653,-0.01641,0.02139,27.77724,888.41583,0.29025,-0.09068,-0.01552,-0.00073,-0.02786,0.11287,-0.21788,0.02927,-0.23036
="2026/04/02 15:43:50.460",-0.50225,-0.04025,0.08538,0.64337,0.11066,-0.44232,0.34282,-0.05287,-0.0223,18.73725,889.9505,0.11496,0.03451,-0.07722,-0.15292,0.00845,-0.20468,-0.23965,0.02719,-0.03309
="2026/04/02 15:43:50.480",-0.50274,0.13001,0.25849,0.1952,0.16613,-0.85086,0.34933,-0.01108,-0.00989,10.33861,886.22369,-0.02155,0.01048,0.14103,-0.23394,0.00269,-0.0576,-0.07829,0.05478,0.03572
="2026/04/02 15:43:50.500",-0.22478,0.01045,0.31565,-0.0661,0.42929,-0.80844,0.10856,-0.04363,-0.01588,3.56424,879.56702,0.26203,0.04525,-0.06295,-0.23272,0.16429,0.05888,-0.06093,-0.02851,0.01396
="2026/04/02 15:43:50.520",-0.15247,-0.13321,0.47211,-0.11548,0.60811,-0.58096,-0.03834,0.00968,-0.01796,0,870.05627,0.07311,-0.00115,-0.04579,-0.28145,0.00181,0.07501,-0.07546,0.0433,0.31381
="2026/04/02 15:43:50.540",0.12149,-0.16569,0.39043,-0.43644,0.43144,-0.26216,0.02792,-0.03027,-0.06085,0,859.50262,0.48248,-0.043,-0.13592,-0.20466,0.06491,0.30611,0.08083,0.01327,0.12569
="2026/04/02 15:43:50.560",0.26598,-0.21726,0.35251,-0.41437,0.25953,0.13486,-0.02763,-0.02852,-0.00563,4.23336,850.94318,0.40555,0.0119,-0.23085,-0.23981,0.00305,0.32894,0.03748,-0.11051,0.27612
="2026/04/02 15:43:50.580",0.40373,-0.15243,0.28732,-0.40413,0.14334,0.34606,-0.04357,0.04763,0.02018,12.21208,844.79163,0.49234,-0.05076,0.02435,-0.02263,-0.03764,0.29504,0.07202,-0.20176,0.3121
="2026/04/02 15:43:50.600",0.42399,-0.06315,0.26772,-0.37193,0.07219,0.64327,-0.31751,0.02184,0.02358,21.24097,841.84979,0.59006,-0.01217,-0.2624,0.03014,0.01771,0.56031,0.11185,-0.18736,0.08401
="2026/04/02 15:43:50.620",0.38079,-0.02928,0.19481,0.12283,0.01537,0.72752,-0.13771,0.01459,-0.04595,30.25783,842.79858,0.57098,0.0354,-0.08932,0.21312,-0.03857,0.39137,0.08131,-0.11808,0.04345
="2026/04/02 15:43:50.640",0.21244,-0.04926,0.08567,0.15578,-0.07903,1.01415,0.11425,-0.02234,-0.02291,37.89744,847.651,0.58338,0.01644,-0.02493,0.41625,-0.06418,0.15193,-0.30273,-0.03668,0.38401
="2026/04/02 15:43:50.660",0.00845,0.23385,-0.0491,0.08767,-0.04427,-0.10242,-0.17938,0.00077,0.00173,43.34785,856.25037,0.81884,0.056,-0.25953,0.2281,0.02347,0.47368,0.31503,-0.00365,-0.26676
="2026/04/02 15:43:50.680",-0.10522,-0.0492,0.20826,0.64678,-0.18408,0.80288,-0.03572,-0.04063,-0.04038,44.74022,866.51111,0.61832,-0.02498,-0.06613,0.55673,-0.02026,-0.09349,-0.21052,0.00822,0.09095
="2026/04/02 15:43:50.700",-0.35814,0.16306,0.08565,0.6026,-0.04184,0.24223,-0.11119,0.01463,0.04816,41.16065,875.97638,0.5325,-0.03093,-0.08336,0.10683,-0.05224,0.32777,-0.24568,0.06484,0.17164
="2026/04/02 15:43:50.720",-0.48132,0.11823,0.53808,0.41932,0.09917,-0.49682,-0.4101,0.0403,0.06977,34.79003,882.46228,0.85468,0.01631,-0.12911,0.12707,-0.01796,0.17013,0.20947,0.01657,-0.53938
="2026/04/02 15:43:50.740",-0.55034,0.06276,0.27197,0.78835,-0.27412,0.23934,-0.17003,0.03154,0.0299,25.83994,885.90173,0.59693,-0.0706,0.0098,-0.03216,-0.06147,-0.2783,-0.56707,0.0256,0.26033
="2026/04/02 15:43:50.760",-0.55597,0.07294,0.22926,0.06258,0.55769,-1.28641,-0.20952,0.08134,0.02432,16.42706,886.6322,0.92568,-0.02541,-0.05848,-0.17318,0.15328,0.01437,0.21906,-0.04404,-0.24006
="2026/04/02 15:43:50.780",-0.41863,-0.3176,-0.23706,-0.0606,0.40281,-0.77718,-0.26446,0.01014,0.07569,8.04383,882.88513,0.72013,-0.03978,0.03788,0.10067,0.03042,-0.43476,-0.30345,0.10676,0.11645
="2026/04/02 15:43:50.800",-0.13006,-0.36063,0.25234,-0.19642,0.68387,-0.17334,-0.20643,0.04654,0.04076,1.51146,874.90521,0.78024,-0.00883,0.17483,-0.37373,0.1812,-0.03939,-0.11297,0.05313,0.3002
="2026/04/02 15:43:50.820",0.04434,-0.15293,0.43546,-0.8821,0.08457,-0.37612,-0.26792,0.03683,0.03838,0,865.10834,0.80738,-0.01583,-0.15849,-0.20485,-0.09447,0.03134,0.31859,-0.09445,-0.17583
="2026/04/02 15:43:50.840",0.33357,0.02786,0.51883,-0.55993,-0.43582,0.89825,0.01685,0.02332,0.05406,0,854.49994,0.38228,-0.00565,0.24833,-0.22989,0.04476,-0.34284,-0.1906,-0.29531,0.26205
="2026/04/02 15:43:50.860",0.43207,0.0798,-0.00273,-0.84884,-0.03445,-0.23752,-0.50188,0.00278,0.02934,3.51754,845.54767,0.40816,0.06279,0.13402,-0.22011,0.09871,0.15063,0.39976,-0.27053,-0.11107
="2026/04/02 15:43:50.880",0.48197,-0.17077,0.08889,-0.90963,-0.06607,0.86118,-0.23936,0.03763,0.02702,11.84415,840.19135,0.36836,-0.00326,0.02155,0.10505,-0.07954,-0.12235,0.05357,-0.02826,-0.06078
="2026/04/02 15:43:50.900",0.62204,0.09545,0.27625,-0.46986,-0.23777,0.82505,-0.19595,0.02471,0.06973,21.86547,838.86847,-0.11499,0.02727,0.25602,-0.00805,-0.06829,0.05694,0.23066,0.07649,0.03037
="2026/04/02 15:43:50.920",0.40858,0.18631,-0.14854,-0.62898,-0.37176,0.1841,-0.22709,0.03407,0.0231,31.26656,841.36859,-0.04469,0.06574,-0.03902,0.30764,-0.08688,0.17515,0.26214,-0.07108,-0.33721
="2026/04/02 15:43:50.940",0.26057,0.13728,-0.10819,0.02061,-0.18149,0.54632,-0.32826,0.03384,0.02582,38.01306,847.36499,-0.22634,0.07204,-0.08411,0.35742,-0.03722,-0.04145,0.00247,-0.06913,-0.07048
="2026/04/02 15:43:50.960",0.04133,0.2127,-0.29621,0.52108,-0.02999,-0.32864,-0.16235,-0.00179,0.00492,41.63522,856.34045,-0.24175,0.08755,-0.2233,0.4063,-0.05903,-0.00045,0.31635,0.12852,-0.07192
="2026/04/02 15:43:50.980",-0.11634,0.04723,-0.32129,0.54149,0.09948,-0.09166,-0.2334,0.01042,0.00194,42.14589,866.25397,-0.36848,0.0336,-0.17368,0.6725,0.07962,-0.26019,-0.16416,0.17511,-0.23362
="2026/04/02 15:43:51.000",-0.30874,-0.06842,-0.49896,0.98402,0.16989,-0.34885,-0.04012,0.03873,0.03666,38.87455,876.05945,-0.62625,-0.00901,0.19778,0.29379,-0.01196,-0.2002,-0.01961,0.17251,-0.04933
="2026/04/02 15:43:51.020",-0.54497,-0.03974,-0.01676,0.41111,-0.06587,-0.41417,0.01388,0.00254,0.0209,32.20913,882.84723,-0.60256,0.02899,0.20783,0.37318,-0.08404,-0.37545,0.01734,0.1258,-0.40294
="2026/04/02 15:43:51.040",-0.41295,0.10866,-0.22161,0.4739,-0.44727,-0.1442,-0.04951,-0.02862,0.0367,23.20218,885.44702,-0.82828,-0.02741,0.21337,0.05452,0.09431,-0.48807,-0.2926,-0.03208,-0.15917
="2026/04/02 15:43:51.060",-0.45267,0.09123,-0.31038,0.32052,-0.123,-0.68657,-0.057,0.02315,-0.00263,13.71618,884.79907,-0.78342,-0.01075,0.14252,-0.15023,0.03083,-0.43854,0.16222,-0.0198,-0.11801
="2026/04/02 15:43:51.080",-0.29265,-0.04583,-0.04842,-0.29851,-0.20352,-0.08667,0.22578,-0.02727,0.01504,5.30709,880.09766,-0.82801,0.00942,0.10237,-0.12964,0.02236,-0.34627,-0.20422,0.06307,-0.27524
="2026/04/02 15:43:51.100",-0.05885,0.11611,-0.05134,-0.11703,-0.23906,-0.32909,-0.00673,-0.01369,0.03881,0,872.43988,-0.92139,-0.01547,0.17302,-0.43404,0.01059,-0.52695,0.09234,0.06483,0.04638
="2026/04/02 15:43:51.120",0.08574,0.04964,-0.01781,-0.58682,-0.21511,-0.08478,0.03477,-0.02186,-0.00571,0,862.98865,-0.76349,-0.00517,0.04531,-0.2757,0.03649,-0.15459,0.0136,-0.04831,-0.03276
="2026/04/02 15:43:51.140",0.32132,0.13741,-0.07509,-0.81649,-0.13603,-0.17189,0.00663,0.02366,-0.02128,0,853.57416,-0.53328,-0.01951,-0.06487,-0.34732,0.01695,-0.04624,0.29607,0.00349,-0.22957
="2026/04/02 15:43:51.160",0.54284,-0.09672,-0.13252,-0.14523,-0.03053,0.53183,0.1367,0.02388,0.051,5.18383,846.44501,-0.92842,-0.02607,0.11092,-0.16426,-0.01036,-0.20956,-0.03128,0.0396,0.30219
="2026/04/02 15:43:51.180",0.43339,0.04902,-0.38239,-0.98009,0.05783,0.05583,0.18972,0.00236,-0.01939,13.7395,841.49115,-0.45596,-0.00771,0.07758,-0.11398,0.02202,0.30655,0.13483,0.08249,-0.28246
="2026/04/02 15:43:51.200",0.56953,-0.0862,-0.30283,-0.16082,-0.24931,0.40174,0.33703,-0.05668,-0.0425,23.2744,841.00391,-0.32527,0.05707,0.08398,0.00662,-0.08168,-0.13376,0.2203,0.03915,0.02974
="2026/04/02 15:43:51.220",0.35703,0.04718,-0.43291,-0.13814,-0.25579,0.8279,0.26699,-0.02515,-0.06612,32.257,844.61621,-0.80243,0.02707,0.1346,0.10889,-0.01229,0.11513,-0.12083,-0.01887,0.13099
="2026/04/02 15:43:51.240",0.23443,0.05569,-0.38218,-0.24003,-0.27913,0.02825,0.14177,-0.0772,-0.03522,39.3491,851.81445,-0.21055,0.05448,-0.23893,0.01931,-0.03552,0.28155,0.23374,-0.02555,-0.20606
="2026/04/02 15:43:51.260",0.15276,-0.05635,-0.23521,0.62151,-0.45758,0.69747,0.28201,0.03456,-0.02543,43.828,861.45422,-0.4039,0.01743,0.0396,0.14062,-0.08317,-0.10406,-0.09416,0.03375,0.0804
="2026/04/02 15:43:51.280",-0.15184,0.17243,-0.32094,0.29775,-0.2315,-0.08162,0.36169,0.00375,-0.02059,43.88513,870.88623,-0.34498,0.04811,0.06638,0.04651,-0.06236,0.27107,-0.11879,0.05723,-0.27457
="2026/04/02 15:43:51.300",-0.24685,0.03479,-0.26629,0.67242,-0.09325,-0.37153,0.25247,-0.00126,-0.01934,39.7241,879.91241,-0.26912,-0.0061,0.17482,-0.00197,0.04608,-0.09195,0.01246,0.03643,-0.20339
="2026/04/02 15:43:51.320",-0.50237,-0.00161,-0.30758,0.76588,0.01287,-0.08047,0.16701,-0.02886,-0.06802,32.40219,886.17816,-0.65478,-0.05585,0.30887,-0.10381,-0.05441,-0.0683,-0.34927,0.10601,0.21483
="2026/04/02 15:43:51.340",-0.49282,0.0232,-0.2379,0.17467,0.22448,-0.90635,-0.0539,-0.00901,-0.00617,22.85209,888.99304,-0.0966,-0.05294,0.07956,-0.1991,0.07077,-0.05493,-0.03998,0.12286,-0.30074
="2026/04/02 15:43:51.360",-0.30384,-0.22683,0.06933,0.44181,0.15874,-0.31582,0.4753,0.01052,0.00652,13.42226,887.9809,-0.18134,-0.07348,-0.20385,-0.18084,0.03455,-0.35808,-0.19777,0.09382,0.20726
="2026/04/02 15:43:51.380",-0.23058,-0.06276,-0.06052,-0.10753,0.315,-0.41692,0.25343,-0.0418,0.01105,4.68249,881.59662,0.20332,-0.026,-0.00683,-0.32311,0.11604,0.05939,-0.12768,-0.03452,0.15676
="2026/04/02 15:43:51.400",-0.05209,0.01001,0.2078,-0.3123,0.08931,-0.33131,0.16196,-0.00944,-0.012,0,873.59882,0.17913,0.02361,0.00446,-0.32023,-0.03094,-0.08446,0.02717,-0.05722,0.15753
="2026/04/02 15:43:51.420",0.22819,0.10482,0.34708,-0.14354,-0.10513,0.26878,0.16567,0.00894,-0.01738,0,864.63507,0.19673,-0.06698,-0.01297,-0.28668,0.08113,0.05653,-0.13408,-0.09025,0.30367
="2026/04/02 15:43:51.440",0.22983,0.11091,0.11234,-0.52028,0.20031,-0.07278,0.13764,-0.01675,-0.02127,0.64678,854.72089,0.39087,-0.07982,-0.05492,-0.30455,-0.03172,0.32128,0.03669,-0.05658,0.04172
="2026/04/02 15:43:51.460",0.39758,0.00773,0.08445,-0.23493,0.08009,0.35867,0.35531,-0.03233,-0.03223,7.21721,847.13281,0.23817,0.07314,0.00387,-0.1669,-0.02795,0.17284,0.04023,-0.02116,0.12238
="2026/04/02 15:43:51.480",0.35638,0.17046,0.16792,-0.28951,0.09665,0.06856,0.32367,-0.0156,-0.01864,15.95155,842.41943,0.05551,0.01847,0.10816,-0.00648,-0.04823,0.36836,0.11593,0.02119,0.19706
="2026/04/02 15:43:51.500",0.39319,0.0346,-0.00226,0.01777,0.35057,-0.10055,0.08397,-0.00855,0.00309,25.76285,842.55389,0.26986,0.09457,-0.11187,0.15519,0.04916,0.48104,0.12439,-0.03346,0.13052
="2026/04/02 15:43:51.520",0.19632,-0.1112,0.09677,0.42185,0.54839,0.10164,-0.11256,-0.01248,-0.0201,35.19586,846.79645,0.05408,0.03237,-0.08898,0.29267,-0.03436,0.37432,0.04511,0.07332,0.23437
="2026/04/02 15:43:51.540",0.12745,-0.15585,0.06319,0.5192,0.39386,-0.11466,0.06217,0.00869,-0.07112,41.14861,854.25409,0.36213,-0.03045,-0.17289,0.38766,0.00884,0.41145,0.04275,0.07259,0.04452
="2026/04/02 15:43:51.560",-0.13699,-0.19528,0.06156,0.61568,0.27841,0.04016,-0.00602,-0.06889,0.00584,44.20384,863.77399,0.35173,-0.0143,-0.31804,0.38213,0.01084,0.26992,-0.13641,-0.04945,0.11492
="2026/04/02 15:43:51.580",-0.30241,-0.13132,0.08756,0.66374,0.2139,-0.02204,-0.0249,0.07519,0.01034,43.12623,873.30762,0.48699,-0.0439,0.04688,0.35857,-0.03794,0.09919,-0.10496,-0.08076,0.0667
="2026/04/02 15:43:51.600",-0.46265,-0.09969,0.23486,0.47372,0.09291,-0.20756,-0.24233,0.04195,0.04533,38.07969,881.86499,0.53564,-0.03506,-0.2184,0.23479,0.03707,0.21703,-0.12666,-0.08781,-0.0749
="2026/04/02 15:43:51.620",-0.51895,-0.04692,0.29862,0.65105,-0.02163,0.02793,-0.0835,-0.00604,-0.00788,30.57895,887.55524,0.52943,-0.05463,-0.0534,0.13965,0.01689,0.01801,-0.12898,-0.04771,-0.14465
="2026/04/02 15:43:51.640",-0.57397,-0.08454,0.36127,0.42073,-0.06564,0.19088,0.04733,-0.02015,-0.03397,21.24839,888.86584,0.55273,-0.05814,0.03576,0.03789,-0.04719,-0.18793,-0.47694,-0.07317,0.34692
="2026/04/02 15:43:51.660",-0.44746,0.19797,0.26315,-0.22787,-0.03082,-0.72712,-0.14167,0.00589,-0.00062,11.99403,885.86835,0.82307,0.01094,-0.11412,-0.16973,0.07866,0.11049,0.15325,-0.06729,-0.26975
="2026/04/02 15:43:51.680",-0.23955,-0.06258,0.63109,-0.00358,-0.11049,0.39671,-0.0081,-0.04676,-0.02335,3.47681,878.74536,0.64616,-0.04395,0.06135,-0.07419,0.03339,-0.33129,-0.1907,-0.09747,0.16766
="2026/04/02 15:43:51.700",-0.07677,0.14146,0.50313,-0.36244,0.05309,0.13623,-0.18676,0.00078,0.01348,0,869.31177,0.57112,-0.01497,0.03562,-0.45465,-0.01182,0.31133,-0.12488,-0.02803,0.32932
="2026/04/02 15:43:51.720",0.14251,0.05339,0.66121,-0.75739,0.09291,-0.10734,-0.40014,0.03646,0.03621,0,858.64349,0.89778,-0.01826,-0.1372,-0.33232,-0.04136,0.23953,0.34209,-0.03646,-0.41094
="2026/04/02 15:43:51.740",0.33165,-0.02331,0.23301,-0.2472,-0.26244,0.73154,-0.16211,0.00031,0.02185,2.33398,848.93042,0.53691,-0.07817,0.01757,-0.3701,-0.09719,-0.08941,-0.32601,-0.034,0.45306
="2026/04/02 15:43:51.760",0.36223,0.03848,0.15843,-0.75764,0.53732,-0.57796,-0.19216,0.03973,-0.00344,8.63305,842.07251,0.90551,0.01364,-0.09369,-0.21085,0.09213,0.28706,0.46745,-0.04961,0.01204
="2026/04/02 15:43:51.780",0.45153,-0.34751,-0.45556,-0.47999,0.33963,0.02325,-0.25027,0.02102,0.10034,17.43676,839.20148,0.71543,-0.04136,-0.04125,0.25786,0.02477,-0.07617,-0.03386,0.05039,0.22019
="2026/04/02 15:43:51.800",0.42311,-0.35304,0.04128,-0.16145,0.54844,0.58415,-0.25393,0.03088,0.03211,26.74607,840.84698,0.60882,-0.0183,0.06284,0.02587,0.09911,0.32316,0.05803,0.06387,0.35565
="2026/04/02 15:43:51.820",0.30168,-0.10795,0.15587,-0.43956,-0.10694,0.2129,-0.2323,0.02983,0.03244,35.5267,846.28955,0.71225,0.03782,-0.17371,0.33335,-0.16285,0.26942,0.36448,-0.06116,-0.20823
="2026/04/02 15:43:51.840",0.24191,0.09172,0.12737,0.30196,-0.57041,0.97669,-0.02864,-0.00186,0.01793,41.33266,853.82141,0.26531,0.04386,0.13056,0.27375,0.00672,-0.24806,-0.25915,-0.19311,0.08611
="2026/04/02 15:43:51.860",-0.06378,0.10132,-0.17594,0.18716,-0.13147,-0.43991,-0.49995,-0.00836,0.01549,43.20874,863.20929,0.31801,0.0845,0.04732,0.24269,0.06833,0.0827,0.29272,-0.1539,-0.30515
="2026/04/02 15:43:51.880",-0.29582,-0.10442,-0.00184,0.2573,-0.07537,0.42,-0.21972,0.02453,-0.01067,41.39272,873.2384,0.29562,-0.02162,0.03291,0.3648,-0.06246,-0.25981,-0.13279,0.04433,-0.28852
="2026/04/02 15:43:51.900",-0.25423,0.11858,0.34044,0.54803,-0.28418,0.04977,-0.25585,0.04016,0.05213,35.73275,881.17371,-0.11796,0.02664,0.17289,0.04993,-0.03911,-0.12964,-0.02713,0.11888,-0.18416
="2026/04/02 15:43:51.920",-0.41597,0.16456,-0.04643,-0.02514,-0.32902,-0.67903,-0.17329,0.02436,0.01746,27.35677,885.51624,0.0002,0.05768,0.03106,0.15612,-0.00875,-0.15158,0.01476,-0.01562,-0.52406
="2026/04/02 15:43:51.940",-0.45347,0.08453,0.0302,0.27669,-0.11211,-0.1392,-0.30928,0.04152,0.04414,17.80981,885.47186,-0.23422,0.02398,-0.05372,-0.06945,-0.00692,-0.38907,-0.15937,-0.04612,-0.10457
="2026/04/02 15:43:51.960",-0.36339,0.1607,-0.0521,0.09373,0.10172,-0.929,-0.15626,0.04996,0.00624,8.78354,881.11298,-0.1806,0.03877,0.00609,-0.12888,0.0288,-0.24684,0.21958,0.10384,-0.00138
="2026/04/02 15:43:51.980",-0.12877,-0.02956,-0.09847,-0.22808,0.16828,-0.35798,-0.16877,0.02115,-0.0369,1.9233,874.20081,-0.32821,0.00418,0.02018,0.03279,0.09773,-0.48348,-0.20277,0.15228,-0.19193
="2026/04/02 15:43:52.000",0.02369,-0.12537,-0.29287,-0.07145,0.20932,-0.2826,-0.00946,-0.00406,0.03435,0,865.651,-0.48932,0.00345,0.26053,-0.34269,0.02714,-0.2293,0.08282,0.06795,0.20491
="2026/04/02 15:43:52.020",0.11034,-0.05883,0.16012,-0.75539,-0.05692,0.01703,-0.02487,-0.02782,0.04278,0,856.11267,-0.53037,0.02671,0.21424,-0.0585,-0.06937,-0.2003,0.21748,0.03475,-0.17783
="2026/04/02 15:43:52.040",0.40871,0.10409,-0.18145,-0.53307,-0.43125,0.46283,-0.00863,-0.00406,0.01205,2.12744,847.37354,-0.81447,0.00946,0.1907,-0.16002,0.0611,-0.22917,-0.06312,-0.09384,0.03856
="2026/04/02 15:43:52.060",0.37807,0.11013,-0.31241,-0.50536,-0.09578,-0.05461,-0.11949,0.02938,0.04268,9.39017,841.1853,-0.7153,0.02845,0.11634,-0.0302,0.00797,-0.06215,0.3881,-0.03683,0.06496
="2026/04/02 15:43:52.080",0.46578,-0.00348,-0.17785,-0.6773,-0.20932,0.63719,0.22483,-0.02756,0.03835,18.90752,838.79272,-0.83163,0.00552,0.02331,0.18236,-0.02562,-0.01835,0.0269,0.032,-0.15491
