time,dist_01.dist
="2026/04/02 16:25:57.911",192.547
="2026/04/02 16:25:57.931",192.547
="2026/04/02 16:25:57.951",192.55
="2026/04/02 16:25:57.971",192.546
="2026/04/02 16:25:57.991",192.544
="2026/04/02 16:25:58.011",192.545
="2026/04/02 16:25:58.031",192.546
="2026/04/02 16:25:58.649",192.544
="2026/04/02 16:25:58.669",192.538
="2026/04/02 16:25:58.689",192.536
="2026/04/02 16:25:58.709",192.539
="2026/04/02 16:25:58.729",192.544
="2026/04/02 16:25:58.749",192.541
="2026/04/02 16:25:58.769",192.544
="2026/04/02 16:25:58.789",192.544
="2026/04/02 16:25:58.809",192.546
="2026/04/02 16:25:58.829",192.553
="2026/04/02 16:25:58.849",192.553
="2026/04/02 16:25:58.869",192.552
="2026/04/02 16:25:58.889",192.549
="2026/04/02 16:25:58.909",192.552
="2026/04/02 16:25:58.929",192.55
="2026/04/02 16:25:58.949",192.548
="2026/04/02 16:25:58.969",192.542
="2026/04/02 16:25:58.989",192.54
="2026/04/02 16:25:59.009",192.543
="2026/04/02 16:25:59.029",192.538
="2026/04/02 16:25:59.049",192.538
="2026/04/02 16:25:59.069",192.541
="2026/04/02 16:25:59.089",192.542
="2026/04/02 16:25:59.109",192.541
="2026/04/02 16:25:59.129",192.543
="2026/04/02 16:25:59.149",192.54
="2026/04/02 16:25:59.169",192.545
="2026/04/02 16:25:59.189",192.543
="2026/04/02 16:25:59.209",192.546
="2026/04/02 16:25:59.229",192.545
="2026/04/02 16:25:59.249",192.551
="2026/04/02 16:25:59.269",192.544
="2026/04/02 16:25:59.289",192.543
="2026/04/02 16:25:59.309",192.545
="2026/04/02 16:25:59.329",192.542
="2026/04/02 16:25:59.349",192.542
="2026/04/02 16:25:59.369",192.537
="2026/04/02 16:25:59.389",192.541
="2026/04/02 16:25:59.409",192.542
="2026/04/02 16:25:59.429",192.543
="2026/04/02 16:25:59.449",192.541
="2026/04/02 16:25:59.469",192.541
="2026/04/02 16:25:59.489",192.545
="2026/04/02 16:25:59.509",192.54
="2026/04/02 16:25:59.529",192.54
="2026/04/02 16:25:59.549",192.539
="2026/04/02 16:25:59.569",192.541
="2026/04/02 16:25:59.589",192.536
="2026/04/02 16:25:59.609",192.537
="2026/04/02 16:25:59.629",192.532
="2026/04/02 16:26:00.247",192.532
="2026/04/02 16:26:00.267",192.532
="2026/04/02 16:26:00.287",192.535
="2026/04/02 16:26:00.307",192.531
="2026/04/02 16:26:00.327",192.536
="2026/04/02 16:26:00.347",192.534
="2026/04/02 16:26:00.367",192.54
="2026/04/02 16:26:00.387",192.543
="2026/04/02 16:26:00.407",192.541
="2026/04/02 16:26:00.427",192.542
="2026/04/02 16:26:00.447",192.546
="2026/04/02 16:26:00.467",192.548
="2026/04/02 16:26:00.487",192.554
="2026/04/02 16:26:00.507",192.554
="2026/04/02 16:26:00.527",192.551
="2026/04/02 16:26:00.547",192.548
="2026/04/02 16:26:00.567",192.545
="2026/04/02 16:26:00.587",192.549
="2026/04/02 16:26:00.607",192.544
="2026/04/02 16:26:00.627",192.549
="2026/04/02 16:26:00.647",192.552
="2026/04/02 16:26:00.667",192.551
="2026/04/02 16:26:00.687",192.55
="2026/04/02 16:26:00.707",192.55
="2026/04/02 16:26:00.727",192.547
="2026/04/02 16:26:00.747",192.542
="2026/04/02 16:26:00.767",192.542
="2026/04/02 16:26:00.787",192.542
="2026/04/02 16:26:00.807",192.537
="2026/04/02 16:26:00.827",192.536
="2026/04/02 16:26:00.847",192.537
="2026/04/02 16:26:00.867",192.535
="2026/04/02 16:26:00.887",192.539
="2026/04/02 16:26:00.907",192.539
="2026/04/02 16:26:00.927",192.535
="2026/04/02 16:26:00.947",192.537
="2026/04/02 16:26:00.967",192.539
="2026/04/02 16:26:00.987",192.542
="2026/04/02 16:26:01.007",192.54
="2026/04/02 16:26:01.027",192.539
="2026/04/02 16:26:01.047",192.535
="2026/04/02 16:26:01.067",192.531
="2026/04/02 16:26:01.087",192.53
="2026/04/02 16:26:01.107",192.534
="2026/04/02 16:26:01.127",192.534
="2026/04/02 16:26:01.147",192.537
="2026/04/02 16:26:01.167",192.531
="2026/04/02 16:26:01.187",192.531
="2026/04/02 16:26:01.207",192.532
="2026/04/02 16:26:01.227",192.532
="2026/04/02 16:26:01.846",192.527
="2026/04/02 16:26:01.866",192.532
="2026/04/02 16:26:01.886",192.534
="2026/04/02 16:26:01.906",192.532
="2026/04/02 16:26:01.926",192.536
="2026/04/02 16:26:01.946",192.531
="2026/04/02 16:26:01.966",192.534
="2026/04/02 16:26:01.986",192.533
="2026/04/02 16:26:02.006",192.533
="2026/04/02 16:26:02.026",192.53
="2026/04/02 16:26:02.046",192.529
="2026/04/02 16:26:02.066",192.527
="2026/04/02 16:26:02.086",192.526
="2026/04/02 16:26:02.106",192.528
="2026/04/02 16:26:02.126",192.534
="2026/04/02 16:26:02.146",192.529
="2026/04/02 16:26:02.166",192.528
="2026/04/02 16:26:02.186",192.529
="2026/04/02 16:26:02.206",192.526
="2026/04/02 16:26:02.226",192.529
="2026/04/02 16:26:02.246",192.533
="2026/04/02 16:26:02.266",192.539
="2026/04/02 16:26:02.286",192.539
="2026/04/02 16:26:02.306",192.536
="2026/04/02 16:26:02.326",192.537
="2026/04/02 16:26:02.346",192.54
="2026/04/02 16:26:02.366",192.542
="2026/04/02 16:26:02.386",192.539
="2026/04/02 16:26:02.406",192.547
="2026/04/02 16:26:02.426",192.548
="2026/04/02 16:26:02.446",192.545
="2026/04/02 16:26:02.466",192.552
="2026/04/02 16:26:02.486",192.566
="2026/04/02 16:26:02.506",192.563
="2026/04/02 16:26:02.526",192.56
="2026/04/02 16:26:02.546",192.554
="2026/04/02 16:26:02.566",192.553
="2026/04/02 16:26:02.586",192.55
="2026/04/02 16:26:02.606",192.549
="2026/04/02 16:26:02.626",192.553
="2026/04/02 16:26:02.646",192.557
="2026/04/02 16:26:02.666",192.555
="2026/04/02 16:26:02.686",192.551
="2026/04/02 16:26:02.706",192.55
="2026/04/02 16:26:02.726",192.544
="2026/04/02 16:26:02.746",192.544
="2026/04/02 16:26:02.766",192.547
="2026/04/02 16:26:02.786",192.551
="2026/04/02 16:26:02.806",192.54
="2026/04/02 16:26:02.826",192.539
="2026/04/02 16:26:03.444",192.553
="2026/04/02 16:26:03.464",192.549
="2026/04/02 16:26:03.484",192.547
="2026/04/02 16:26:03.504",192.546
="2026/04/02 16:26:03.524",192.541
="2026/04/02 16:26:03.544",192.539
="2026/04/02 16:26:03.564",192.532
="2026/04/02 16:26:03.584",192.532
="2026/04/02 16:26:03.604",192.537
="2026/04/02 16:26:03.624",192.533
="2026/04/02 16:26:03.644",192.534
="2026/04/02 16:26:03.664",192.536
="2026/04/02 16:26:03.684",192.532
="2026/04/02 16:26:03.704",192.535
="2026/04/02 16:26:03.724",192.551
="2026/04/02 16:26:03.744",192.537
="2026/04/02 16:26:03.764",192.534
="2026/04/02 16:26:03.784",192.536
="2026/04/02 16:26:03.804",192.541
="2026/04/02 16:26:03.824",192.547
="2026/04/02 16:26:03.844",192.548
="2026/04/02 16:26:03.864",192.547
="2026/04/02 16:26:03.884",192.542
="2026/04/02 16:26:03.904",192.542
="2026/04/02 16:26:03.924",192.545
="2026/04/02 16:26:03.944",192.546
="2026/04/02 16:26:03.964",192.551
="2026/04/02 16:26:03.984",192.553
="2026/04/02 16:26:04.004",192.548
="2026/04/02 16:26:04.024",192.544
="2026/04/02 16:26:04.044",192.545
="2026/04/02 16:26:04.064",192.545
="2026/04/02 16:26:04.084",192.547
="2026/04/02 16:26:04.104",192.55
="2026/04/02 16:26:04.124",192.55
="2026/04/02 16:26:04.144",192.547
="2026/04/02 16:26:04.164",192.546
="2026/04/02 16:26:04.184",192.55
="2026/04/02 16:26:04.204",192.551
="2026/04/02 16:26:04.224",192.553
="2026/04/02 16:26:04.244",192.554
="2026/04/02 16:26:04.264",192.553
="2026/04/02 16:26:04.284",192.552
="2026/04/02 16:26:04.304",192.548
="2026/04/02 16:26:04.324",192.55
="2026/04/02 16:26:04.344",192.548
="2026/04/02 16:26:04.364",192.547
="2026/04/02 16:26:04.384",192.547
="2026/04/02 16:26:04.404",192.543
="2026/04/02 16:26:04.424",192.539
="2026/04/02 16:26:05.043",192.533
="2026/04/02 16:26:05.063",192.536
="2026/04/02 16:26:05.083",192.538
="2026/04/02 16:26:05.103",192.543
="2026/04/02 16:26:05.123",192.547
="2026/04/02 16:26:05.143",192.551
="2026/04/02 16:26:05.163",192.548
="2026/04/02 16:26:05.183",192.55
="2026/04/02 16:26:05.203",192.542
="2026/04/02 16:26:05.223",192.54
="2026/04/02 16:26:05.243",192.539
="2026/04/02 16:26:05.263",192.543
="2026/04/02 16:26:05.283",192.545
="2026/04/02 16:26:05.303",192.542
="2026/04/02 16:26:05.323",192.548
="2026/04/02 16:26:05.343",192.548
="2026/04/02 16:26:05.363",192.551
="2026/04/02 16:26:05.383",192.547
="2026/04/02 16:26:05.403",192.545
="2026/04/02 16:26:05.423",192.547
="2026/04/02 16:26:05.443",192.546
="2026/04/02 16:26:05.463",192.546
="2026/04/02 16:26:05.483",192.547
="2026/04/02 16:26:05.503",192.55
="2026/04/02 16:26:05.523",192.552
="2026/04/02 16:26:05.543",192.549
="2026/04/02 16:26:05.563",192.552
="2026/04/02 16:26:05.583",192.552
="2026/04/02 16:26:05.603",192.554
="2026/04/02 16:26:05.623",192.551
="2026/04/02 16:26:05.643",192.555
="2026/04/02 16:26:05.663",192.555
="2026/04/02 16:26:05.683",192.553
="2026/04/02 16:26:05.703",192.552
="2026/04/02 16:26:05.723",192.555
="2026/04/02 16:26:05.743",192.559
="2026/04/02 16:26:05.763",192.557
="2026/04/02 16:26:05.783",192.552
="2026/04/02 16:26:05.803",192.545
="2026/04/02 16:26:05.823",192.543
="2026/04/02 16:26:05.843",192.541
="2026/04/02 16:26:05.863",192.543
="2026/04/02 16:26:05.883",192.546
="2026/04/02 16:26:05.903",192.548
="2026/04/02 16:26:05.923",192.551
="2026/04/02 16:26:05.943",192.548
="2026/04/02 16:26:05.963",192.548
="2026/04/02 16:26:05.983",192.546
="2026/04/02 16:26:06.003",192.544
="2026/04/02 16:26:06.023",192.546
