time,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ
="2026/04/02 15:58:31.140",-0.01907,0.07647,-0.24854,0.23462,-0.05496,-0.03101,0.08947,0.04172,0.19967,32.22945,861.01495,0.18349,0.00723,0.00869,0.04643,0.02126,-0.11808,-0.07064,0.00208,-0.02723
="2026/04/02 15:58:31.160",-0.14209,-0.13552,-0.1292,0.19882,0.08526,-0.13757,0.37545,-0.16167,0.08384,31.77722,866.49469,0.31343,0.03044,-0.05689,-0.10958,-0.01149,-0.05011,-0.09606,-0.01716,0.02548
="2026/04/02 15:58:31.180",-0.22705,-0.01235,-0.04421,0.1192,0.01917,0.11654,0.65996,0.28668,-0.41825,29.12727,871.41492,0.11292,0.07037,-0.04804,-0.0178,0.01069,0.05978,-0.08503,0.0783,-0.02224
="2026/04/02 15:58:31.200",-0.28037,0.13988,0.05905,0.17955,-0.0473,-0.23817,0.26633,0.13733,0.13253,24.76632,874.78235,0.15467,-0.04446,0.01865,-0.1403,-0.00192,-0.17208,-0.1258,0.00983,0.02141
="2026/04/02 15:58:31.220",-0.22643,0.03644,0.17039,-0.12866,0.08665,-0.2313,0.46204,-0.10031,-0.40062,20.13186,876.84967,0.25759,-0.0147,-0.20275,-0.062,-0.03844,0.07688,-0.10694,0.00793,0.03793
="2026/04/02 15:58:31.240",-0.29469,-0.1062,0.16233,0.04805,0.01743,-0.23971,-0.12181,0.0741,-0.5723,15.80038,876.99536,0.15024,-0.02945,0.06822,-0.14538,0.0017,0.03275,-0.06971,0.02548,0.00637
="2026/04/02 15:58:31.260",-0.12477,-0.11215,0.26759,-0.19105,-0.01959,-0.23524,-0.16176,-0.05523,-0.05954,11.05949,874.21869,0.22182,-0.03999,0.04306,-0.09812,0.10938,0.01628,-0.18072,-0.00879,0.00387
="2026/04/02 15:58:31.280",-0.01458,-0.10272,0.27697,-0.21941,0.08797,0.00043,-0.22795,0.02471,-0.64072,7.65044,869.41296,0.21253,-0.01802,-0.06445,0.11254,0.08507,0.1807,-0.08333,-0.01145,-0.02117
="2026/04/02 15:58:31.300",0.08305,-0.06718,0.38854,-0.12335,-0.0931,-0.19994,-0.55217,0.00476,0.1271,7.23921,863.79919,0.20796,-0.03129,0.12989,-0.18253,-0.01447,0.04233,-0.0924,0.01844,-0.0017
="2026/04/02 15:58:31.320",0.20788,-0.03929,0.29899,-0.267,0.09654,0.00461,-0.23023,-0.14384,-0.13194,9.43006,858.71271,0.28204,0.02259,-0.1962,0.06857,-0.07108,0.23387,-0.0131,0.03405,0.0253
="2026/04/02 15:58:31.340",0.25416,0.0037,0.29899,0.064,0.01182,0.06772,-0.59387,0.1658,-0.15907,13.21679,854.20862,0.23375,-0.03291,-0.0943,0.06774,-0.10124,0.08864,-0.03254,-0.00043,0.00947
="2026/04/02 15:58:31.360",0.35663,0.00158,0.12366,-0.05444,-0.07023,0.03723,-0.26021,0.1116,0.45873,18.06224,851.48438,0.39099,-0.03024,-0.04047,-0.00575,-0.06857,0.14157,-0.24494,-0.00824,0.00677
="2026/04/02 15:58:31.380",0.26127,0.02951,0.0983,0.05934,-0.01921,0.20565,-0.08442,-0.00518,0.20678,23.56178,851.77209,0.1976,0.00456,-0.0316,0.12872,-0.00226,0.10304,-0.20702,0.00364,0.01084
="2026/04/02 15:58:31.400",0.19046,-0.02663,-0.00289,0.20375,-0.08651,0.02296,-0.17829,-0.22549,0.61288,27.98066,853.42169,0.21716,-0.00807,0.09618,-0.05166,0.01258,-0.12488,-0.01538,-0.01256,0.00873
="2026/04/02 15:58:31.420",0.18184,-0.03885,-0.00158,0.10758,0.03161,0.03884,0.35446,-0.09215,0.24186,31.34981,856.89832,0.1167,0.06136,-0.14943,0.08998,0.0347,0.13943,0.04303,0.02405,0.01934
="2026/04/02 15:58:31.440",-0.12076,-0.01334,-0.04743,0.31935,-0.04564,-0.04671,0.13795,-0.00627,0.22199,32.916,861.98059,0.0736,0.01036,-0.04728,0.04335,0.04343,-0.09663,-0.14072,0.01059,-0.04182
="2026/04/02 15:58:31.460",-0.11515,-0.04713,-0.07504,0.15853,0.02851,-0.13928,0.44737,-0.08655,0.22854,32.11157,868.15204,0.06971,-0.02017,-0.03964,-0.10198,0.01946,-0.13813,-0.07154,-0.02904,-0.04209
="2026/04/02 15:58:31.480",-0.26342,-0.01039,-0.1294,0.1774,0.00001,-0.11203,0.4556,0.01936,-0.29226,28.72502,873.99377,0.00436,0.02617,-0.06023,-0.10161,0.00449,0.15989,-0.1096,0.01383,-0.01449
="2026/04/02 15:58:31.500",-0.32251,0.01356,0.0235,0.16953,0.03674,-0.25562,0.06578,-0.02012,0.05745,23.30575,877.17438,-0.04967,-0.03777,0.13862,-0.128,0.01311,-0.26416,-0.08589,-0.03337,0.00473
="2026/04/02 15:58:31.520",-0.27412,-0.1083,0.24637,-0.11378,0.01733,-0.25196,0.2856,0.02545,-0.39221,18.4886,878.4151,-0.04593,0.05781,-0.1011,-0.12248,-0.03295,0.13338,-0.06,0.00415,0.00467
="2026/04/02 15:58:31.540",-0.31046,0.08698,0.14632,0.01246,-0.00149,-0.24315,-0.19351,-0.00753,-0.38127,14.3726,877.22284,-0.03815,-0.00005,0.06412,-0.16373,-0.0088,0.06651,-0.12708,0.00342,0.05494
="2026/04/02 15:58:31.560",-0.0761,-0.03841,0.33794,-0.27693,0.02452,-0.25612,-0.22683,-0.07212,-0.15802,10.19787,874.48138,0.00883,-0.0583,0.04172,-0.1302,-0.03035,-0.03393,-0.03822,0.01112,0.00833
="2026/04/02 15:58:31.580",-0.03548,0.02092,0.28179,-0.19711,0.02664,-0.08085,-0.25993,0.00197,-0.35764,7.92226,869.88361,-0.03995,0.00173,-0.09549,-0.02249,-0.00684,0.32655,-0.06136,-0.01608,-0.01802
="2026/04/02 15:58:31.600",0.05853,-0.02068,0.30288,-0.1342,-0.00154,-0.1432,-0.65631,-0.06714,0.11302,7.85991,863.34857,0.00724,-0.02981,0.19649,-0.01944,-0.02157,-0.0875,-0.11519,-0.01833,-0.02712
="2026/04/02 15:58:31.620",0.24862,-0.05726,0.20022,-0.28472,-0.01471,-0.02787,-0.33248,0.03089,-0.1001,10.00919,857.46863,-0.03217,0.04509,-0.01607,-0.03348,-0.03823,0.26567,-0.01122,0.00289,-0.00598
="2026/04/02 15:58:31.640",0.198,-0.01006,0.06773,0.00321,-0.01247,0.14454,-0.67199,0.00579,0.09371,14.14824,852.80695,0.14718,0.01013,-0.0508,0.06989,-0.02234,0.08422,-0.07343,-0.04239,-0.00141
="2026/04/02 15:58:31.660",0.3006,-0.06234,0.00897,-0.11112,-0.07366,-0.04232,-0.22278,-0.09384,0.50492,19.06954,851.16394,0.23067,-0.01061,-0.01159,0.09136,-0.02096,-0.13359,-0.00873,0.01634,0.03229
="2026/04/02 15:58:31.680",0.29625,-0.02236,-0.1329,0.03863,0.00759,0.21235,-0.02844,-0.02472,0.20442,24.85161,852.62408,0.04964,0.03632,-0.14139,0.05,0.00098,0.22007,-0.03848,0.05025,0.04569
="2026/04/02 15:58:31.700",0.12038,-0.02534,-0.16508,0.14704,-0.04808,0.08919,-0.27673,-0.02273,0.43095,29.39254,854.84369,0.09819,-0.0033,0.05222,0.14297,0.01555,-0.15647,0.04118,-0.00355,0.02897
="2026/04/02 15:58:31.720",0.12193,-0.09327,-0.13091,0.03126,-0.02814,-0.0495,0.40055,-0.0748,0.29558,32.44312,858.83051,0.0069,0.01912,-0.04819,0.03345,0.04494,0.02442,-0.13668,0.03928,0.04539
="2026/04/02 15:58:31.740",-0.08701,-0.06732,-0.28857,0.25244,-0.00179,0.0485,-0.00447,0.00253,0.00029,33.42558,864.01129,-0.00825,0.02819,0.03473,-0.0069,0.02903,0.03389,0.01684,-0.01037,-0.0118
="2026/04/02 15:58:31.760",-0.14306,-0.03451,-0.05285,0.08488,-0.00984,-0.21567,0.3056,-0.06044,0.11742,32.12896,870.11688,-0.00264,0.03359,0.02522,-0.00636,-0.00886,-0.21678,0.02158,0.05196,0.04137
="2026/04/02 15:58:31.780",-0.2359,0.07363,-0.08184,0.08467,0.036,-0.08054,0.47443,-0.00931,-0.16706,28.99109,874.95917,-0.18088,0.01161,-0.11829,-0.10052,-0.03191,0.1086,0.1085,0.00314,0.03242
="2026/04/02 15:58:31.800",-0.30926,0.03715,0.09299,0.05699,-0.00047,-0.12451,-0.02758,-0.01726,-0.19103,23.41449,877.2569,-0.19083,-0.09673,0.17879,-0.13183,-0.07334,-0.11668,0.09928,0.02622,-0.02737
="2026/04/02 15:58:31.820",-0.31169,0.17334,0.26657,-0.22315,0.0176,-0.16813,0.34636,-0.01909,-0.23753,17.95522,878.13818,-0.24869,-0.03628,0.07498,-0.00239,0.00239,-0.16661,-0.16761,0.02932,0.02063
="2026/04/02 15:58:31.840",-0.19314,0.14803,-0.00547,-0.04541,0.03575,-0.13784,-0.3116,0.11148,-0.334,13.21939,876.96252,-0.24346,-0.03579,0.01659,-0.24057,0.04572,0.13541,0.07685,-0.01594,-0.01182
="2026/04/02 15:58:31.860",-0.22153,-0.11553,0.2302,-0.21183,-0.00751,-0.32033,-0.33498,-0.01177,-0.17611,9.97602,873.93835,-0.19177,-0.0254,0.05756,-0.01584,0.03823,-0.02388,-0.00389,-0.00931,0.04256
="2026/04/02 15:58:31.880",-0.004,-0.09632,0.31819,-0.23546,0.03311,-0.03078,-0.28999,0.04956,-0.35229,8.20295,868.71509,-0.32889,0.03638,-0.01748,0.04537,0.102,0.10741,-0.00981,0.02305,0.01659
="2026/04/02 15:58:31.900",0.08484,0.01712,-0.07039,-0.16054,-0.09116,0.02255,-0.80033,-0.0146,0.1219,7.45909,862.48529,-0.21521,-0.02706,0.10794,0.00123,0.04385,0.05414,0.11636,0.00559,0.00104
="2026/04/02 15:58:31.920",0.21983,-0.06924,0.15375,-0.22503,0.01653,-0.04243,-0.08747,-0.29007,0.23484,10.29473,857.51239,-0.20204,0.04856,0.08799,0.0965,-0.08876,-0.03744,0.06294,-0.04904,-0.06523
="2026/04/02 15:58:31.940",0.28906,0.04914,-0.08105,0.04328,0.01545,0.19897,-0.43023,-0.05103,0.13889,15.17645,853.25433,-0.26917,0.00662,-0.02603,0.07946,-0.03428,0.17503,0.06039,-0.02714,-0.01665
="2026/04/02 15:58:31.960",0.27095,0.01004,-0.02214,-0.04476,-0.04423,0.00183,-0.2245,0.08354,0.4018,20.53234,851.38287,-0.14005,-0.03244,-0.06871,0.04641,-0.04146,-0.0227,0.11101,-0.02282,0.00217
="2026/04/02 15:58:31.980",0.23362,0.07529,0.03601,0.06023,-0.06323,0.24421,0.10183,-0.07906,0.32513,25.86088,852.43311,-0.23544,0.0401,-0.04313,0.16553,-0.02441,0.08622,0.13727,-0.02918,0.00703
="2026/04/02 15:58:32.000",0.12814,0.20245,-0.23745,0.23348,0.02822,0.13841,-0.17542,-0.14469,0.21957,29.85009,855.39581,-0.29024,-0.019,0.19881,0.04527,0.00906,-0.13309,0.12676,-0.00912,-0.00879
="2026/04/02 15:58:32.020",0.017,0.00413,-0.30907,0.078,-0.05263,0.08941,0.5702,0.05427,0.31944,33.2169,860.54224,-0.19352,0.02684,-0.00525,0.01409,0.01946,-0.08379,0.0701,-0.04452,0.02812
="2026/04/02 15:58:32.040",-0.09974,-0.06535,-0.15475,0.25895,0.02861,0.11409,0.25306,0.01244,-0.04354,34.15264,866.02747,-0.16722,0.04379,-0.06286,-0.01973,0.1061,-0.01606,0.05348,-0.0142,-0.01769
="2026/04/02 15:58:32.060",-0.22598,0.05495,-0.14007,0.09668,-0.02073,-0.1634,0.39457,-0.01815,0.27484,32.5992,871.73322,-0.26067,0.02057,0.13508,-0.04246,0.12595,-0.14487,0.00631,0.00679,-0.00777
="2026/04/02 15:58:32.080",-0.29611,0.10252,-0.08795,0.08328,0.01331,0.03883,0.46567,-0.14548,-0.25747,29.09548,876.8136,-0.16347,0.07981,-0.08145,-0.05345,-0.00378,0.00968,0.14694,-0.01853,-0.01133
="2026/04/02 15:58:32.100",-0.38384,0.15556,0.02462,0.04423,0.09384,0.03388,0.18286,-0.07808,-0.13291,23.32627,878.63586,-0.26506,-0.0404,0.06713,-0.10221,-0.09912,-0.12822,0.07685,-0.01924,-0.03339
="2026/04/02 15:58:32.120",-0.29964,0.12489,-0.02163,-0.27766,-0.10743,-0.18411,0.39317,0.01561,0.14044,17.27937,878.57294,-0.17236,0.03434,-0.03341,-0.1019,-0.05813,-0.10294,0.04285,-0.02649,-0.03291
="2026/04/02 15:58:32.140",-0.22174,0.05566,0.02592,-0.05897,0.12642,-0.05347,-0.28106,-0.164,-0.41119,12.08769,876.78479,-0.18929,0.0155,-0.017,-0.04273,-0.00796,-0.00126,0.18577,-0.01133,0.00497
="2026/04/02 15:58:32.160",-0.14778,0.06104,0.01789,-0.27417,0.02252,-0.10331,-0.28482,0.05857,-0.21317,8.92189,872.76782,-0.22655,-0.01354,0.10789,-0.04477,0.04245,-0.03049,0.0251,0.02588,-0.01748
="2026/04/02 15:58:32.180",0.02526,-0.00436,0.08739,-0.29811,-0.03612,0.01472,-0.21245,0.24558,-0.11532,7.81334,867.11884,-0.20955,0.04788,0.00411,0.02711,0.03041,0.0712,0.00285,-0.00412,0.00673
="2026/04/02 15:58:32.200",0.14477,0.00174,-0.00259,-0.21547,-0.02456,0.04698,-0.74972,-0.04331,0.10845,7.14712,860.44427,-0.24151,-0.04627,0.20352,0.00067,0.04106,0.02557,0.2161,0.01602,-0.00732
="2026/04/02 15:58:32.220",0.25471,-0.01281,-0.00543,-0.28756,0.00067,0.04903,-0.06386,-0.19255,0.10114,9.8994,855.34589,-0.2753,-0.03452,0.05556,0.13817,0.01316,0.02926,0.15152,-0.02367,0.01418
="2026/04/02 15:58:32.240",0.29638,-0.00978,-0.08593,-0.02727,-0.02898,0.24684,-0.26111,0.06812,0.13891,15.8734,851.45105,-0.1253,-0.00329,0.01692,0.07787,-0.01203,0.06405,-0.0937,-0.00017,-0.03846
="2026/04/02 15:58:32.260",0.31023,0.02335,-0.28675,-0.03161,-0.00454,0.13016,-0.09567,0.15168,0.23141,21.59529,850.69855,-0.16907,-0.02972,0.15229,0.09519,-0.01678,-0.04959,0.11299,0.01792,-0.04367
="2026/04/02 15:58:32.280",0.2554,0.00599,-0.21877,0.14334,0.01475,0.20877,0.2597,0.15091,0.12743,26.66645,853.08051,-0.0622,0.03245,-0.00176,0.09253,-0.00888,0.01585,0.10013,-0.00595,-0.03241
="2026/04/02 15:58:32.300",0.12552,0.05219,-0.24407,0.26033,-0.00839,0.20235,0.10928,0.06757,0.32419,30.56273,856.30554,-0.0971,0.00465,0.11103,0.08574,-0.00738,-0.03728,0.10646,-0.00871,-0.03187
="2026/04/02 15:58:32.320",0.0417,-0.03167,-0.17054,0.14977,-0.01259,0.02611,0.52909,0.04795,0.18416,33.4591,861.42529,-0.18182,0.05574,0.02795,0.08527,0.02168,-0.18075,-0.02803,0.01979,-0.02997
="2026/04/02 15:58:32.340",-0.08777,0.03209,-0.30451,0.27943,0.00122,0.17598,0.37084,0.01575,0.05479,33.49605,866.82935,-0.29032,0.06258,-0.03123,-0.0379,0.02285,0.06799,0.03583,-0.02702,-0.01545
="2026/04/02 15:58:32.360",-0.21402,0.03401,-0.21954,0.13137,-0.02641,-0.00653,0.38873,-0.06179,0.11309,31.4256,872.08984,-0.10244,0.00726,0.02579,0.04784,0.02159,-0.22099,0.07459,0.03903,-0.00155
="2026/04/02 15:58:32.380",-0.29138,0.00114,-0.11607,0.11739,0.02096,-0.0349,0.64833,-0.02092,-0.14311,28.01644,876.46851,-0.16871,0.08676,-0.08667,-0.10669,0.0039,-0.02139,0.05219,-0.01559,-0.01839
="2026/04/02 15:58:32.400",-0.28296,0.07412,-0.08529,0.10688,0.01511,-0.07124,0.15202,0.02099,-0.16546,22.7502,878.27307,-0.06197,-0.02054,-0.1692,-0.04225,-0.00106,-0.09354,0.16647,-0.00183,-0.02205
="2026/04/02 15:58:32.420",-0.23924,-0.00545,-0.00727,-0.09791,0.02346,-0.12732,0.46129,-0.00212,-0.31984,16.43873,878.53113,-0.17509,-0.08072,0.03521,-0.00813,0.03307,-0.19521,0.16309,0.03123,0.02765
="2026/04/02 15:58:32.440",-0.16969,0.00181,0.0556,-0.05817,0.05185,0.14769,0.0014,0.0847,-0.24875,10.90974,875.56799,-0.05834,0.00738,0.03444,-0.11279,-0.0014,0.05215,0.11511,0.02388,-0.01982
="2026/04/02 15:58:32.460",-0.04805,0.05068,-0.01579,-0.18294,-0.00073,-0.08614,-0.11837,0.04813,-0.06815,7.79242,870.6275,-0.02978,-0.04488,0.11802,0.11618,-0.00496,-0.04053,0.02231,0.018,0.00966
="2026/04/02 15:58:32.480",0.05642,-0.03618,0.14183,-0.13926,0.03685,-0.04964,-0.04084,0.06245,-0.11104,6.90882,864.66113,0.02777,0.00061,0.00307,-0.05694,-0.00834,0.04324,0.04693,0.01562,-0.00412
="2026/04/02 15:58:32.500",0.21445,0.02118,0.0328,-0.14641,0.02072,0.22524,-0.64715,0.0984,-0.19593,8.04377,858.02765,-0.06576,0.03357,0.03009,0.10712,-0.03004,0.1976,0.047,-0.02233,-0.03044
="2026/04/02 15:58:32.520",0.27367,-0.02928,0.15199,-0.09897,0.00482,-0.00562,-0.13954,0.03515,0.23014,11.20239,853.5282,0.00862,0.04636,0.01616,0.1105,0.01216,-0.08615,-0.08763,-0.00823,0.00164
="2026/04/02 15:58:32.540",0.39247,-0.01055,-0.05095,0.00016,-0.02435,0.29131,-0.27048,-0.00224,0.27113,15.86133,850.12897,-0.07731,-0.00273,-0.04183,0.02665,0.013,0.21001,0.03655,-0.04574,-0.05254
="2026/04/02 15:58:32.560",0.2639,-0.02362,-0.17235,0.08429,0.00984,0.13688,-0.24794,-0.04167,0.17273,21.82185,849.37323,0.10418,-0.00217,0.06385,0.15638,0.04126,-0.02365,0.01228,0.01614,0.01209
="2026/04/02 15:58:32.580",0.25575,-0.07212,0.01928,0.12977,-0.03356,0.17882,0.30255,-0.08679,0.43598,28.25547,851.87469,0.01485,0.01095,-0.17153,0.03507,0.00792,-0.00174,-0.03404,0.02926,0.02053
="2026/04/02 15:58:32.600",0.18724,0.09057,-0.20214,0.26613,0.01832,0.19104,0.0093,-0.00641,0.13413,31.87216,856.08777,0.14148,-0.03604,-0.13184,0.12083,-0.01458,0.02498,0.0071,-0.00365,0.03826
="2026/04/02 15:58:32.620",0.00558,-0.01818,-0.07253,0.17733,-0.05961,0.02213,0.48992,-0.06954,0.28385,33.51767,861.76654,0.13879,-0.01425,-0.06813,0.06077,-0.02108,-0.1501,0.00271,0.0003,-0.0003
="2026/04/02 15:58:32.640",-0.0691,-0.05729,0.00578,0.22377,0.00088,0.17548,0.43766,-0.02194,-0.0696,32.8525,867.18024,0.25275,0.05151,-0.03606,-0.08074,-0.01993,0.08936,-0.12721,-0.00178,-0.03538
="2026/04/02 15:58:32.660",-0.25719,0.13857,-0.05176,0.1737,-0.03835,-0.04653,0.37178,0.0518,-0.08281,30.12823,872.46289,0.25956,0.00791,-0.03645,0.02661,0.04373,-0.13724,0.00571,-0.0053,0.01574
="2026/04/02 15:58:32.680",-0.22598,0.01706,-0.08077,0.031,-0.00211,-0.06763,0.77111,-0.02265,-0.16423,25.62564,876.57275,0.24558,0.01813,0.00531,-0.13018,-0.03091,-0.07488,-0.13673,0.04806,0.005
="2026/04/02 15:58:32.700",-0.32676,0.00563,-0.03761,0.03151,0.05189,0.01829,0.18384,0.11604,-0.47417,19.84208,877.89697,0.21349,-0.00676,0.00247,0.01549,-0.02969,-0.02466,0.04447,-0.01238,-0.00259
="2026/04/02 15:58:32.720",-0.17916,-0.12752,0.04317,-0.08494,0.02753,-0.20445,0.38838,0.08394,-0.26937,14.81077,877.56122,0.2705,-0.05636,0.00213,-0.10719,0.05221,-0.15419,-0.07056,-0.01706,-0.02113
="2026/04/02 15:58:32.740",-0.13347,-0.04561,0.21383,-0.12305,0.0596,0.03424,0.05327,0.19072,-0.36478,9.87089,874.40759,0.3402,-0.03136,-0.00115,-0.02293,0.00313,0.11083,-0.08742,-0.01252,0.02621
="2026/04/02 15:58:32.760",-0.00111,0.05663,0.12611,-0.09458,0.04399,-0.21936,-0.34803,0.19577,-0.3173,6.45207,869.43738,0.34241,-0.00637,0.05548,0.03371,0.04074,0.00449,-0.1089,0.04582,0.06672
="2026/04/02 15:58:32.780",0.1426,-0.23521,0.12855,-0.09353,-0.03072,-0.15321,-0.14956,-0.07201,0.06828,6.18265,864.02759,0.3298,-0.02452,0.07764,-0.04603,-0.11031,0.14268,-0.09156,0.01722,0.0679
="2026/04/02 15:58:32.800",0.21091,-0.05936,0.15274,-0.07531,0.05249,0.23195,-0.59442,-0.01499,-0.14813,8.03726,857.72357,0.28423,-0.03535,0.05988,0.13981,-0.07236,0.09448,-0.03108,0.02612,-0.00519
="2026/04/02 15:58:32.820",0.36089,0.0013,0.03596,0.00112,-0.13881,-0.05715,-0.26009,-0.09175,0.44851,12.47824,853.013,0.27363,-0.01201,0.02831,0.08482,-0.02229,-0.08061,-0.15779,0.03619,-0.00694
="2026/04/02 15:58:32.840",0.35307,-0.12154,-0.03372,0.04876,0.06218,0.19257,-0.02338,-0.42809,0.40574,17.69956,850.79419,0.36327,0.02719,-0.08476,-0.01809,-0.04286,0.23951,-0.11683,0.01078,0.0353
="2026/04/02 15:58:32.860",0.28296,-0.11123,0.07563,0.12938,0.0237,0.14372,-0.27603,0.01408,0.01382,23.01476,850.38123,0.16078,-0.02329,0.02747,0.15366,-0.00905,0.08949,-0.00885,0.04172,0.00812
="2026/04/02 15:58:32.880",0.28505,-0.04591,-0.00632,0.2107,-0.07368,0.02514,0.15928,0.11063,0.41796,28.12174,851.91241,0.32236,0.01694,-0.08779,-0.09904,0.06866,0.0223,-0.14147,-0.00928,-0.01508
="2026/04/02 15:58:32.900",0.14602,0.02574,0.0266,0.22855,0.00728,0.18348,-0.0562,-0.00889,0.04902,31.37403,855.91833,0.1879,0.03744,-0.13661,0.09942,-0.0253,0.14087,-0.07553,0.01174,-0.01187
="2026/04/02 15:58:32.920",-0.08081,0.06552,-0.0168,0.21263,0.03091,-0.03021,0.32886,0.00483,0.05933,33.9844,862.93976,0.21334,-0.00373,-0.01713,0.01436,-0.04224,-0.07204,-0.09951,-0.01403,-0.01106
="2026/04/02 15:58:32.940",-0.109,0.01835,0.05925,0.26804,-0.03372,-0.13794,0.48783,-0.0221,0.09263,33.53022,869.50897,0.22707,0.00025,-0.11944,-0.07118,0.01318,-0.11139,-0.05778,0.01558,0.01798
="2026/04/02 15:58:32.960",-0.23074,0.00773,0.01651,0.16186,0.10586,-0.08704,0.29633,-0.06827,-0.23103,29.38649,873.8429,0.20263,0.01029,-0.03326,-0.00074,0.03265,-0.04847,-0.13587,0.03419,-0.00549
="2026/04/02 15:58:32.980",-0.31189,-0.07629,-0.00422,0.02038,-0.13183,-0.15364,0.37325,0.00472,-0.01902,24.30336,877.29578,0.223,-0.046,-0.11271,-0.12614,0.05518,-0.04052,-0.0577,-0.00206,0.02933
="2026/04/02 15:58:33.000",-0.29697,-0.08033,0.09488,0.03765,0.03331,-0.10939,0.20821,-0.28951,-0.1893,18.44158,878.83563,0.1803,-0.02767,-0.01538,-0.11876,0.02471,0.05291,0.02349,0.02007,0.00567
="2026/04/02 15:58:33.020",-0.24818,-0.05533,0.11806,-0.0793,0.07001,-0.24017,0.17144,-0.11989,-0.33432,13.38038,877.35327,0.13925,-0.03209,0.05835,-0.03685,0.00501,-0.08738,-0.10701,0.00396,-0.00045
="2026/04/02 15:58:33.040",-0.10676,-0.01031,0.17214,-0.10067,0.00755,-0.17766,0.07962,0.1012,-0.15728,9.53186,873.0318,0.22707,0.01213,0.00786,-0.12555,-0.0243,0.12516,-0.20101,0.02393,0.00935
="2026/04/02 15:58:33.060",-0.02503,-0.00056,0.21193,-0.1482,0.04834,-0.09115,-0.397,0.13361,-0.06388,6.4255,867.28967,0.08963,-0.04832,-0.07346,0.05403,-0.04758,0.0951,0.03995,0.02943,0.02595
="2026/04/02 15:58:33.080",0.10424,-0.04088,0.24457,-0.20792,-0.00909,-0.11555,-0.42629,-0.03831,0.15434,6.0372,862.0968,0.24608,-0.02199,-0.00979,-0.08901,-0.03529,0.07058,-0.05591,0.02836,0.02775
="2026/04/02 15:58:33.100",0.17272,0.00998,0.10703,-0.1386,0.01154,0.02524,-0.63278,-0.15082,0.28152,8.01876,856.81305,0.20723,-0.01272,-0.08762,0.10116,-0.03555,0.13186,-0.12291,-0.01559,-0.01159
="2026/04/02 15:58:33.120",0.27996,-0.03613,0.08909,-0.13673,-0.05356,0.00012,-0.54749,-0.16709,0.36359,12.26388,852.27045,0.12573,-0.04883,0.13578,0.06076,-0.02717,-0.01357,-0.16331,-0.01437,-0.0014
="2026/04/02 15:58:33.140",0.31392,-0.01844,0.10816,-0.03729,-0.03797,0.04085,-0.41521,-0.16853,0.33153,17.92785,849.86957,0.23907,-0.02886,-0.0304,-0.10746,0.02259,0.18183,-0.12997,-0.02357,0.00127
="2026/04/02 15:58:33.160",0.22614,0.04558,0.04834,0.04484,-0.04629,0.07505,-0.37341,-0.12323,0.25552,23.92897,850.41876,0.13689,-0.01188,-0.10513,0.19253,-0.03604,0.09862,-0.08396,-0.01792,0.00998
="2026/04/02 15:58:33.180",0.15576,-0.05679,0.01391,0.09904,-0.01922,0.03811,-0.00981,-0.07443,0.21343,29.97427,854.33319,0.21022,-0.01366,-0.10387,-0.04028,-0.02598,-0.10705,-0.0109,0.00235,-0.00122
="2026/04/02 15:58:33.200",0.07764,-0.00735,-0.05389,0.15764,0.004,0.06486,0.03743,-0.01543,0.17509,33.08075,859.9472,0.21222,0.04052,-0.15285,-0.04873,-0.00713,0.20125,-0.00773,0.00144,0.04205
="2026/04/02 15:58:33.220",-0.07874,-0.07307,-0.00732,0.10058,-0.02315,-0.00339,0.20172,0.0154,0.01961,33.65841,865.78967,0.12567,-0.00817,0.02127,0.07337,0.06017,-0.18528,-0.02977,0.00749,-0.01881
="2026/04/02 15:58:33.240",-0.17555,-0.04702,0.07734,0.08991,-0.01344,-0.07856,0.35584,-0.02318,-0.05474,32.86505,871.2746,0.14565,0.02055,0.00758,-0.22082,0.06433,0.08882,-0.08661,-0.0484,-0.0498
="2026/04/02 15:58:33.260",-0.30478,0.02192,0.03751,0.02319,0.00764,-0.10349,0.19517,-0.0203,-0.26525,29.62753,876.14722,-0.03822,-0.00106,0.07768,0.01939,-0.00269,0.03631,-0.02643,-0.00833,-0.03452
="2026/04/02 15:58:33.280",-0.28136,-0.03413,0.10952,-0.02329,0.01689,-0.24716,0.29089,-0.01311,-0.33208,24.01559,879.39954,0.26214,-0.04144,0.03264,-0.23627,-0.01929,-0.17064,-0.13765,0.01485,0.0306
="2026/04/02 15:58:33.300",-0.28537,0.09541,0.04787,-0.15736,0.00474,-0.03402,0.08195,0.01106,-0.31507,17.32245,879.05945,0.07789,0.02913,-0.11218,-0.09428,-0.00975,0.14453,0.01814,0.01717,-0.02042
="2026/04/02 15:58:33.320",-0.28383,0.05957,0.21,-0.17041,0.02987,-0.25988,-0.03425,-0.00211,-0.32855,12.44961,876.18091,-0.0867,-0.03907,0.05511,-0.04281,-0.00396,-0.13739,0.09292,-0.0215,-0.03363
